xpoints,vpoints,tpoints
0.889874,-1.025250,16.600000
0.863823,-1.059213,16.625000
0.836895,-1.095382,16.650000
0.809034,-1.133938,16.675000
0.780177,-1.175075,16.700000
0.750257,-1.219004,16.725000
0.719201,-1.265951,16.750000
0.686932,-1.316162,16.775000
0.653364,-1.369897,16.800000
0.618406,-1.427436,16.825000
0.581958,-1.489073,16.850000
0.543915,-1.555115,16.875000
0.504163,-1.625880,16.900000
0.462579,-1.701692,16.925000
0.419034,-1.782871,16.950000
0.373388,-1.869725,16.975000
0.325498,-1.962533,17.000000
0.275210,-2.061528,17.025000
0.222368,-2.166870,17.050000
0.166813,-2.278615,17.075000
0.108385,-2.396672,17.100000
0.046929,-2.520751,17.125000
-0.017698,-2.650306,17.150000
-0.085624,-2.784459,17.175000
-0.156949,-2.921924,17.200000
-0.231734,-3.060923,17.225000
-0.309989,-3.199106,17.250000
-0.391657,-3.333487,17.275000
-0.476601,-3.460407,17.300000
-0.564580,-3.575555,17.325000
-0.655240,-3.674060,17.350000
-0.748100,-3.750671,17.375000
-0.842547,-3.800061,17.400000
-0.937834,-3.817220,17.425000
-1.033103,-3.797935,17.450000
-1.127403,-3.739301,17.475000
-1.219730,-3.640163,17.500000
-1.309080,-3.501435,17.525000
-1.394497,-3.326192,17.550000
-1.475127,-3.119499,17.575000
-1.550264,-2.888007,17.600000
-1.619384,-2.639346,17.625000
-1.682155,-2.381457,17.650000
-1.738443,-2.121932,17.675000
-1.788294,-1.867495,17.700000
-1.831907,-1.623652,17.725000
-1.869600,-1.394528,17.750000
-1.901779,-1.182881,17.775000
-1.928903,-0.990225,17.800000
-1.951453,-0.817039,17.825000
-1.969914,-0.662995,17.850000
-1.984755,-0.527187,17.875000
-1.996415,-0.408332,17.900000
-2.005300,-0.304933,17.925000
-2.011777,-0.215410,17.950000
-2.016173,-0.138188,17.975000
-2.018776,-0.071762,18.000000
-2.019839,-0.014734,18.025000
-2.019581,0.034169,18.050000
-2.018189,0.076082,18.075000
-2.015826,0.112010,18.100000
-2.012631,0.142830,18.125000
-2.008721,0.169303,18.150000
-2.004196,0.192085,18.175000
-1.999143,0.211738,18.200000
-1.993632,0.228741,18.225000
-1.987724,0.243504,18.250000
-1.981472,0.256374,18.275000
-1.974919,0.267647,18.300000
-1.968101,0.277571,18.325000
-1.961050,0.286359,18.350000
-1.953791,0.294189,18.375000
-1.946347,0.301213,18.400000
-1.938736,0.307559,18.425000
-1.930974,0.313337,18.450000
-1.923073,0.318637,18.475000
-1.915045,0.323539,18.500000
-1.906899,0.328109,18.525000
-1.898642,0.332403,18.550000
-1.890281,0.336470,18.575000
-1.881820,0.340351,18.600000
-1.873264,0.344080,18.625000
-1.864617,0.347689,18.650000
-1.855881,0.351204,18.675000
-1.847057,0.354646,18.700000
-1.838149,0.358036,18.725000
-1.829156,0.361389,18.750000
-1.820080,0.364723,18.775000
-1.810920,0.368049,18.800000
-1.801677,0.371378,18.825000
-1.792351,0.374723,18.850000
-1.782941,0.378091,18.875000
-1.773446,0.381491,18.900000
-1.763866,0.384931,18.925000
-1.754199,0.388419,18.950000
-1.744445,0.391961,18.975000
-1.734601,0.395562,19.000000
-1.724666,0.399230,19.025000
-1.714638,0.402971,19.050000
-1.704517,0.406789,19.075000
-1.694298,0.410690,19.100000
-1.683981,0.414680,19.125000
-1.673564,0.418764,19.150000
-1.663042,0.422948,19.175000
-1.652415,0.427238,19.200000
-1.641680,0.431638,19.225000
-1.630832,0.436156,19.250000
-1.619871,0.440797,19.275000
-1.608792,0.445567,19.300000
-1.597591,0.450473,19.325000
-1.586267,0.455522,19.350000
-1.574814,0.460721,19.375000
-1.563229,0.466077,19.400000
-1.551509,0.471598,19.425000
-1.539648,0.477293,19.450000
-1.527643,0.483170,19.475000
-1.515488,0.489238,19.500000
-1.503179,0.495508,19.525000
-1.490711,0.501989,19.550000
-1.478078,0.508693,19.575000
-1.465274,0.515632,19.600000
-1.452294,0.522817,19.625000
-1.439131,0.530262,19.650000
-1.425779,0.537982,19.675000
-1.412230,0.545991,19.700000
-1.398477,0.554306,19.725000
-1.384512,0.562944,19.750000
-1.370326,0.571923,19.775000
-1.355912,0.581264,19.800000
-1.341260,0.590987,19.825000
-1.326360,0.601116,19.850000
-1.311201,0.611675,19.875000
-1.295772,0.622691,19.900000
-1.280062,0.634191,19.925000
-1.264058,0.646208,19.950000
-1.247747,0.658773,19.975000
