x,y,vx,vy,t
949.628615,478.890233,70.586408,29.687602,12.180000
959.500550,483.032430,70.441355,29.486738,12.320000
969.352227,487.146547,70.296998,29.286454,12.460000
979.183742,491.232664,70.153334,29.086745,12.600000
988.995193,495.290862,70.010356,28.887607,12.740000
998.786674,499.321221,69.868060,28.689035,12.880000
1008.558281,503.323818,69.726441,28.491026,13.020000
1018.310109,507.298734,69.585494,28.293574,13.160000
1028.042250,511.246045,69.445214,28.096677,13.300000
1037.754799,515.165829,69.305595,27.900330,13.440000
1047.447848,519.058163,69.166635,27.704529,13.580000
1057.121487,522.923123,69.028327,27.509270,13.720000
1066.775809,526.760784,68.890666,27.314549,13.860000
1076.410904,530.571222,68.753649,27.120362,14.000000
1086.026861,534.354510,68.617271,26.926706,14.140000
1095.623769,538.110724,68.481526,26.733576,14.280000
1105.201718,541.839936,68.346411,26.540968,14.420000
1114.760794,545.542219,68.211921,26.348879,14.560000
1124.301085,549.217646,68.078052,26.157305,14.700000
1133.822677,552.866288,67.944798,25.966243,14.840000
1143.325657,556.488218,67.812156,25.775688,14.980000
1152.810109,560.083505,67.680121,25.585638,15.120000
1162.276119,563.652220,67.548689,25.396087,15.260000
1171.723770,567.194432,67.417856,25.207034,15.400000
1181.153146,570.710212,67.287618,25.018474,15.540000
1190.564330,574.199628,67.157969,24.830404,15.680000
1199.957405,577.662748,67.028907,24.642820,15.820000
1209.332451,581.099640,66.900426,24.455719,15.960000
1218.689551,584.510371,66.772523,24.269097,16.100000
1228.028785,587.895009,66.645194,24.082952,16.240000
1237.350232,591.253620,66.518435,23.897279,16.380000
1246.653973,594.586269,66.392241,23.712075,16.520000
1255.940086,597.893023,66.266609,23.527338,16.660000
1265.208649,601.173945,66.141534,23.343064,16.800000
1274.459741,604.429102,66.017014,23.159249,16.940000
1283.693439,607.658556,65.893043,22.975891,17.080000
1292.909819,610.862373,65.769619,22.792986,17.220000
1302.108957,614.040613,65.646736,22.610531,17.360000
1311.290930,617.193342,65.524393,22.428523,17.500000
1320.455812,620.320620,65.402584,22.246958,17.640000
1329.603678,623.422511,65.281306,22.065835,17.780000
1338.734602,626.499075,65.160556,21.885149,17.920000
1347.848658,629.550373,65.040329,21.704899,18.060000
1356.945919,632.576466,64.920623,21.525080,18.200000
1366.026457,635.577415,64.801433,21.345690,18.340000
1375.090344,638.553279,64.682755,21.166725,18.480000
1384.137652,641.504118,64.564588,20.988184,18.620000
1393.168452,644.429991,64.446926,20.810063,18.760000
1402.182815,647.330955,64.329766,20.632359,18.900000
1411.180810,650.207070,64.213106,20.455070,19.040000
1420.162507,653.058394,64.096941,20.278192,19.180000
1429.127976,655.884983,63.981268,20.101723,19.320000
1438.077285,658.686895,63.866083,19.925660,19.460000
1447.010502,661.464187,63.751384,19.750001,19.600000
1455.927695,664.216914,63.637167,19.574742,19.740000
1464.828931,666.945133,63.523429,19.399882,19.880000
1473.714278,669.648900,63.410167,19.225416,20.020000
1482.583800,672.328268,63.297376,19.051344,20.160000
1491.437565,674.983294,63.185055,18.877661,20.300000
1500.275637,677.614031,63.073199,18.704366,20.440000
1509.098082,680.220535,62.961806,18.531456,20.580000
1517.904964,682.802857,62.850872,18.358929,20.720000
1526.696348,685.361052,62.740395,18.186781,20.860000
1535.472296,687.895173,62.630371,18.015011,21.000000
1544.232872,690.405273,62.520797,17.843615,21.140000
1552.978140,692.891403,62.411671,17.672592,21.280000
1561.708161,695.353616,62.302988,17.501940,21.420000
1570.422997,697.791963,62.194747,17.331654,21.560000
1579.122711,700.206496,62.086944,17.161734,21.700000
1587.807362,702.597266,61.979575,16.992177,21.840000
1596.477012,704.964323,61.872639,16.822981,21.980000
1605.131721,707.307717,61.766133,16.654142,22.120000
1613.771549,709.627499,61.660052,16.485660,22.260000
1622.396555,711.923718,61.554396,16.317531,22.400000
1631.006799,714.196424,61.449160,16.149754,22.540000
1639.602340,716.445666,61.344341,15.982325,22.680000
1648.183234,718.671491,61.239938,15.815244,22.820000
1656.749542,720.873950,61.135947,15.648507,22.960000
1665.301319,723.053089,61.032366,15.482112,23.100000
1673.838623,725.208957,60.929191,15.316058,23.240000
1682.361511,727.341602,60.826420,15.150342,23.380000
1690.870039,729.451069,60.724051,14.984963,23.520000
1699.364264,731.537407,60.622080,14.819917,23.660000
1707.844240,733.600661,60.520505,14.655202,23.800000
1716.310024,735.640879,60.419323,14.490818,23.940000
1724.761669,737.658105,60.318532,14.326761,24.080000
1733.199231,739.652387,60.218129,14.163030,24.220000
1741.622763,741.623769,60.118112,13.999623,24.360000
1750.032320,743.572297,60.018477,13.836537,24.500000
1758.427955,745.498014,59.919223,13.673771,24.640000
1766.809720,747.400967,59.820346,13.511323,24.780000
1775.177669,749.281199,59.721845,13.349190,24.920000
1783.531854,751.138755,59.623716,13.187371,25.060000
1791.872327,752.973678,59.525958,13.025864,25.200000
1800.199139,754.786011,59.428568,12.864667,25.340000
1808.512343,756.575799,59.331543,12.703778,25.480000
1816.811988,758.343083,59.234880,12.543195,25.620000
1825.098126,760.087908,59.138579,12.382916,25.760000
1833.370807,761.810314,59.042635,12.222941,25.900000
1841.630081,763.510345,58.947047,12.063265,26.040000
1849.875997,765.188042,58.851813,11.903889,26.180000
1858.108605,766.843448,58.756929,11.744810,26.320000
1866.327953,768.476603,58.662395,11.586026,26.460000
1874.534091,770.087549,58.568206,11.427536,26.600000
1882.727067,771.676327,58.474362,11.269338,26.740000
1890.906929,773.242977,58.380860,11.111430,26.880000
1899.073724,774.787540,58.287697,10.953810,27.020000
1907.227500,776.310057,58.194871,10.796477,27.160000
1915.368303,777.810567,58.102380,10.639429,27.300000
1923.496182,779.289111,58.010223,10.482665,27.440000
1931.611181,780.745727,57.918395,10.326182,27.580000
1939.713348,782.180455,57.826897,10.169979,27.720000
1947.802727,783.593334,57.735724,10.014055,27.860000
1955.879365,784.984403,57.644876,9.858408,28.000000
1963.943307,786.353701,57.554349,9.703036,28.140000
1971.994598,787.701266,57.464142,9.547938,28.280000
1980.033282,789.027136,57.374253,9.393112,28.420000
1988.059404,790.331350,57.284680,9.238557,28.560000
1996.073007,791.613945,57.195420,9.084270,28.700000
2004.074136,792.874958,57.106471,8.930252,28.840000
2012.062833,794.114428,57.017832,8.776499,28.980000
2020.039143,795.332390,56.929500,8.623011,29.120000
2028.003108,796.528883,56.841474,8.469786,29.260000
2035.954770,797.703943,56.753750,8.316823,29.400000
2043.894172,798.857605,56.666328,8.164119,29.540000
2051.821356,799.989908,56.579205,8.011675,29.680000
2059.736363,801.100886,56.492380,7.859488,29.820000
2067.639236,802.190576,56.405849,7.707556,29.960000
2075.530015,803.259014,56.319612,7.555880,30.100000
2083.408741,804.306235,56.233667,7.404456,30.240000
2091.275455,805.332273,56.148011,7.253284,30.380000
2099.130197,806.337166,56.062642,7.102362,30.520000
2106.973008,807.320946,55.977560,6.951690,30.660000
2114.803927,808.283650,55.892760,6.801265,30.800000
2122.622994,809.225312,55.808243,6.651086,30.940000
2130.430249,810.145966,55.724006,6.501153,31.080000
2138.225729,811.045646,55.640047,6.351463,31.220000
2146.009475,811.924387,55.556364,6.202016,31.360000
2153.781524,812.782222,55.472956,6.052809,31.500000
2161.541915,813.619185,55.389820,5.903843,31.640000
2169.290686,814.435309,55.306956,5.755116,31.780000
2177.027875,815.230628,55.224360,5.606625,31.920000
2184.753520,816.005175,55.142032,5.458371,32.060000
2192.467656,816.758983,55.059969,5.310352,32.200000
2200.170323,817.492085,54.978170,5.162567,32.340000
2207.861556,818.204513,54.896632,5.015014,32.480000
2215.541392,818.896300,54.815356,4.867693,32.620000
2223.209868,819.567478,54.734337,4.720602,32.760000
2230.867019,820.218079,54.653576,4.573740,32.900000
2238.512881,820.848135,54.573069,4.427106,33.040000
2246.147490,821.457679,54.492816,4.280698,33.180000
2253.770881,822.046741,54.412815,4.134517,33.320000
2261.383090,822.615354,54.333063,3.988559,33.460000
2268.984150,823.163548,54.253560,3.842825,33.600000
2276.574098,823.691356,54.174304,3.697314,33.740000
2284.152967,824.198807,54.095293,3.552024,33.880000
2291.720791,824.685933,54.016525,3.406953,34.020000
2299.277605,825.152764,53.937999,3.262102,34.160000
2306.823442,825.599331,53.859713,3.117469,34.300000
2314.358336,826.025665,53.781666,2.973053,34.440000
2321.882320,826.431796,53.703856,2.828853,34.580000
2329.395427,826.817754,53.626282,2.684868,34.720000
2336.897690,827.183569,53.548941,2.541097,34.860000
2344.389141,827.529271,53.471832,2.397539,35.000000
2351.869814,827.854890,53.394954,2.254192,35.140000
2359.339739,828.160455,53.318306,2.111057,35.280000
2366.798950,828.445996,53.241885,1.968131,35.420000
2374.247477,828.711542,53.165690,1.825415,35.560000
2381.685354,828.957122,53.089720,1.682907,35.700000
2389.112609,829.182765,53.013973,1.540605,35.840000
2396.529276,829.388501,52.938448,1.398510,35.980000
2403.935385,829.574358,52.863142,1.256620,36.120000
2411.330966,829.740364,52.788056,1.114935,36.260000
2418.716051,829.886549,52.713186,0.973453,36.400000
2426.090669,830.012940,52.638533,0.832173,36.540000
2433.454850,830.119567,52.564093,0.691096,36.680000
2440.808625,830.206457,52.489867,0.550219,36.820000
2448.152023,830.273638,52.415852,0.409541,36.960000
2455.485073,830.321138,52.342046,0.269063,37.100000
2462.807805,830.348985,52.268450,0.128783,37.240000
2470.120249,830.357206,52.195060,-0.011299,37.380000
2477.422432,830.345830,52.121877,-0.151185,37.520000
2484.714384,830.314883,52.048897,-0.290875,37.660000
2491.996133,830.264394,51.976121,-0.430371,37.800000
2499.267707,830.194389,51.903546,-0.569672,37.940000
2506.529135,830.104895,51.831172,-0.708780,38.080000
2513.780444,829.995939,51.758996,-0.847696,38.220000
2521.021663,829.867549,51.687018,-0.986420,38.360000
2528.252818,829.719751,51.615236,-1.124952,38.500000
2535.473938,829.552571,51.543649,-1.263295,38.640000
2542.685049,829.366037,51.472256,-1.401448,38.780000
2549.886179,829.160174,51.401055,-1.539413,38.920000
2557.077353,828.935010,51.330044,-1.677189,39.060000
2564.258600,828.690570,51.259224,-1.814779,39.200000
2571.429945,828.426881,51.188592,-1.952182,39.340000
2578.591414,828.143968,51.118146,-2.089399,39.480000
2585.743035,827.841858,51.047887,-2.226431,39.620000
2592.884831,827.520576,50.977812,-2.363278,39.760000
2600.016831,827.180148,50.907920,-2.499942,39.900000
2607.139058,826.820600,50.838211,-2.636423,40.040000
2614.251538,826.441958,50.768682,-2.772722,40.180000
2621.354297,826.044247,50.699333,-2.908839,40.320000
2628.447359,825.627492,50.630162,-3.044775,40.460000
2635.530750,825.191718,50.561168,-3.180530,40.600000
2642.604495,824.736952,50.492349,-3.316106,40.740000
2649.668616,824.263217,50.423706,-3.451502,40.880000
2656.723140,823.770539,50.355236,-3.586721,41.020000
2663.768091,823.258944,50.286938,-3.721761,41.160000
2670.803491,822.728455,50.218812,-3.856624,41.300000
2677.829366,822.179097,50.150855,-3.991310,41.440000
2684.845738,821.610896,50.083067,-4.125821,41.580000
2691.852632,821.023875,50.015446,-4.260156,41.720000
2698.850071,820.418060,49.947992,-4.394316,41.860000
2705.838078,819.793475,49.880703,-4.528302,42.000000
2712.816676,819.150144,49.813579,-4.662114,42.140000
2719.785887,818.488091,49.746617,-4.795753,42.280000
2726.745736,817.807341,49.679817,-4.929219,42.420000
2733.696244,817.107918,49.613178,-5.062513,42.560000
2740.637433,816.389846,49.546698,-5.195636,42.700000
2747.569327,815.653148,49.480377,-5.328587,42.840000
2754.491946,814.897849,49.414214,-5.461368,42.980000
2761.405314,814.123973,49.348207,-5.593980,43.120000
2768.309451,813.331543,49.282355,-5.726421,43.260000
2775.204380,812.520583,49.216657,-5.858694,43.400000
2782.090122,811.691116,49.151112,-5.990799,43.540000
2788.966699,810.843167,49.085719,-6.122735,43.680000
2795.834131,809.976758,49.020477,-6.254504,43.820000
2802.692439,809.091914,48.955385,-6.386106,43.960000
2809.541645,808.188656,48.890442,-6.517542,44.100000
2816.381770,807.267010,48.825647,-6.648811,44.240000
2823.212833,806.326997,48.760998,-6.779915,44.380000
2830.034856,805.368641,48.696496,-6.910853,44.520000
2836.847859,804.391966,48.632138,-7.041627,44.660000
2843.651862,803.396993,48.567923,-7.172237,44.800000
2850.446884,802.383747,48.503852,-7.302683,44.940000
2857.232947,801.352250,48.439922,-7.432966,45.080000
2864.010069,800.302524,48.376132,-7.563085,45.220000
2870.778270,799.234593,48.312483,-7.693042,45.360000
2877.537570,798.148480,48.248972,-7.822837,45.500000
2884.287989,797.044207,48.185599,-7.952470,45.640000
2891.029545,795.921796,48.122363,-8.081942,45.780000
2897.762257,794.781270,48.059263,-8.211253,45.920000
2904.486144,793.622653,47.996297,-8.340403,46.060000
2911.201226,792.445965,47.933465,-8.469393,46.200000
2917.907521,791.251230,47.870767,-8.598223,46.340000
2924.605047,790.038470,47.808200,-8.726894,46.480000
2931.293823,788.807707,47.745764,-8.855405,46.620000
2937.973867,787.558964,47.683459,-8.983758,46.760000
2944.645198,786.292263,47.621283,-9.111953,46.900000
2951.307832,785.007625,47.559235,-9.239989,47.040000
2957.961789,783.705073,47.497315,-9.367868,47.180000
2964.607086,782.384629,47.435521,-9.495589,47.320000
2971.243741,781.046315,47.373852,-9.623153,47.460000
2977.871771,779.690154,47.312309,-9.750561,47.600000
2984.491193,778.316166,47.250889,-9.877812,47.740000
2991.102025,776.924374,47.189592,-10.004907,47.880000
2997.704284,775.514799,47.128417,-10.131846,48.020000
3004.297988,774.087464,47.067364,-10.258630,48.160000
3010.883152,772.642390,47.006430,-10.385259,48.300000
3017.459794,771.179599,46.945616,-10.511732,48.440000
3024.027930,769.699112,46.884921,-10.638051,48.580000
3030.587577,768.200951,46.824344,-10.764216,48.720000
3037.138752,766.685139,46.763883,-10.890227,48.860000
3043.681470,765.151695,46.703539,-11.016084,49.000000
3050.215748,763.600642,46.643310,-11.141787,49.140000
3056.741602,762.032002,46.583195,-11.267337,49.280000
3063.259048,760.445795,46.523194,-11.392734,49.420000
3069.768102,758.842044,46.463306,-11.517978,49.560000
3076.268779,757.220768,46.403529,-11.643070,49.700000
3082.761095,755.581991,46.343864,-11.768009,49.840000
3089.245066,753.925733,46.284310,-11.892797,49.980000
3095.720707,752.252015,46.224865,-12.017432,50.120000
3102.188033,750.560859,46.165528,-12.141917,50.260000
3108.647060,748.852285,46.106300,-12.266249,50.400000
3115.097802,747.126316,46.047179,-12.390431,50.540000
3121.540275,745.382972,45.988164,-12.514461,50.680000
3127.974493,743.622274,45.929256,-12.638341,50.820000
3134.400471,741.844243,45.870452,-12.762070,50.960000
3140.818224,740.048901,45.811752,-12.885649,51.100000
3147.227767,738.236269,45.753156,-13.009078,51.240000
3153.629113,736.406366,45.694662,-13.132357,51.380000
3160.022277,734.559216,45.636271,-13.255486,51.520000
3166.407273,732.694837,45.577980,-13.378466,51.660000
3172.784116,730.813252,45.519790,-13.501296,51.800000
3179.152819,728.914481,45.461700,-13.623977,51.940000
3185.513397,726.998545,45.403709,-13.746509,52.080000
3191.865863,725.065466,45.345817,-13.868892,52.220000
3198.210230,723.115263,45.288022,-13.991126,52.360000
3204.546513,721.147957,45.230323,-14.113212,52.500000
3210.874725,719.163570,45.172721,-14.235149,52.640000
3217.194880,717.162122,45.115215,-14.356938,52.780000
3223.506990,715.143634,45.057803,-14.478579,52.920000
3229.811069,713.108127,45.000486,-14.600072,53.060000
3236.107130,711.055621,44.943262,-14.721417,53.200000
3242.395187,708.986137,44.886131,-14.842615,53.340000
3248.675251,706.899696,44.829092,-14.963665,53.480000
3254.947337,704.796318,44.772144,-15.084567,53.620000
3261.211456,702.676024,44.715288,-15.205322,53.760000
3267.467621,700.538834,44.658521,-15.325930,53.900000
3273.715846,698.384770,44.601844,-15.446390,54.040000
3279.956142,696.213852,44.545256,-15.566704,54.180000
3286.188522,694.026100,44.488755,-15.686871,54.320000
3292.412997,691.821535,44.432343,-15.806891,54.460000
3298.629582,689.600178,44.376017,-15.926764,54.600000
3304.838286,687.362048,44.319778,-16.046491,54.740000
3311.039124,685.107167,44.263625,-16.166071,54.880000
3317.232105,682.835555,44.207556,-16.285505,55.020000
3323.417243,680.547232,44.151572,-16.404792,55.160000
3329.594549,678.242220,44.095672,-16.523934,55.300000
3335.764035,675.920538,44.039855,-16.642929,55.440000
3341.925713,673.582207,43.984121,-16.761778,55.580000
3348.079593,671.227247,43.928468,-16.880481,55.720000
3354.225687,668.855679,43.872898,-16.999038,55.860000
3360.364008,666.467523,43.817408,-17.117449,56.000000
3366.494565,664.062800,43.761998,-17.235715,56.140000
3372.617371,661.641529,43.706668,-17.353835,56.280000
3378.732436,659.203733,43.651417,-17.471809,56.420000
3384.839772,656.749430,43.596245,-17.589637,56.560000
3390.939388,654.278641,43.541151,-17.707320,56.700000
3397.031297,651.791387,43.486134,-17.824857,56.840000
3403.115510,649.287688,43.431194,-17.942249,56.980000
3409.192035,646.767564,43.376331,-18.059496,57.120000
3415.260886,644.231036,43.321543,-18.176597,57.260000
3421.322071,641.678124,43.266831,-18.293552,57.400000
3427.375602,639.108848,43.212193,-18.410363,57.540000
3433.421489,636.523229,43.157630,-18.527028,57.680000
3439.459742,633.921287,43.103140,-18.643547,57.820000
3445.490371,631.303043,43.048723,-18.759922,57.960000
3451.513388,628.668516,42.994379,-18.876151,58.100000
3457.528801,626.017727,42.940107,-18.992236,58.240000
3463.536621,623.350696,42.885907,-19.108175,58.380000
3469.536858,620.667445,42.831778,-19.223969,58.520000
3475.529522,617.967992,42.777719,-19.339617,58.660000
3481.514623,615.252359,42.723730,-19.455121,58.800000
3487.492170,612.520565,42.669811,-19.570479,58.940000
3493.462173,609.772631,42.615961,-19.685693,59.080000
3499.424642,607.008578,42.562180,-19.800761,59.220000
3505.379587,604.228425,42.508467,-19.915684,59.360000
3511.327016,601.432193,42.454821,-20.030463,59.500000
3517.266940,598.619902,42.401243,-20.145096,59.640000
3523.199367,595.791573,42.347731,-20.259583,59.780000
3529.124308,592.947226,42.294286,-20.373926,59.920000
3535.041770,590.086880,42.240906,-20.488124,60.060000
3540.951765,587.210558,42.187592,-20.602177,60.200000
3546.854299,584.318278,42.134343,-20.716084,60.340000
3552.749384,581.410061,42.081158,-20.829846,60.480000
3558.637026,578.485927,42.028037,-20.943463,60.620000
3564.517237,575.545898,41.974979,-21.056935,60.760000
3570.390024,572.589992,41.921985,-21.170262,60.900000
3576.255395,569.618231,41.869053,-21.283444,61.040000
3582.113361,566.630635,41.816183,-21.396480,61.180000
3587.963930,563.627224,41.763376,-21.509371,61.320000
3593.807109,560.608018,41.710629,-21.622116,61.460000
3599.642909,557.573038,41.657944,-21.734717,61.600000
3605.471336,554.522304,41.605319,-21.847172,61.740000
3611.292401,551.455837,41.552754,-21.959481,61.880000
3617.106110,548.373656,41.500249,-22.071645,62.020000
3622.912473,545.275783,41.447804,-22.183664,62.160000
3628.711498,542.162237,41.395417,-22.295537,62.300000
3634.503193,539.033039,41.343088,-22.407264,62.440000
3640.287566,535.888210,41.290818,-22.518846,62.580000
3646.064625,532.727769,41.238606,-22.630283,62.720000
3651.834378,529.551738,41.186451,-22.741573,62.860000
3657.596834,526.360135,41.134353,-22.852718,63.000000
3663.351999,523.152983,41.082311,-22.963717,63.140000
3669.099883,519.930301,41.030326,-23.074570,63.280000
3674.840493,516.692110,40.978396,-23.185278,63.420000
3680.573837,513.438430,40.926523,-23.295839,63.560000
3686.299922,510.169282,40.874704,-23.406255,63.700000
3692.018757,506.884686,40.822940,-23.516524,63.840000
3697.730348,503.584662,40.771230,-23.626647,63.980000
3703.434703,500.269232,40.719574,-23.736625,64.120000
3709.131831,496.938414,40.667972,-23.846456,64.260000
3714.821738,493.592231,40.616424,-23.956140,64.400000
3720.504432,490.230702,40.564928,-24.065679,64.540000
3726.179920,486.853848,40.513485,-24.175071,64.680000
3731.848210,483.461689,40.462094,-24.284316,64.820000
3737.509309,480.054246,40.410756,-24.393415,64.960000
3743.163224,476.631539,40.359469,-24.502368,65.100000
3748.809963,473.193590,40.308233,-24.611173,65.240000
3754.449532,469.740418,40.257048,-24.719832,65.380000
3760.081939,466.272044,40.205914,-24.828345,65.520000
3765.707190,462.788488,40.154831,-24.936710,65.660000
3771.325294,459.289772,40.103797,-25.044929,65.800000
3776.936256,455.775915,40.052813,-25.153000,65.940000
3782.540084,452.246938,40.001879,-25.260925,66.080000
3788.136784,448.702863,39.950994,-25.368702,66.220000
3793.726364,445.143709,39.900158,-25.476332,66.360000
3799.308831,441.569497,39.849370,-25.583815,66.500000
3804.884190,437.980248,39.798630,-25.691150,66.640000
3810.452449,434.375982,39.747939,-25.798338,66.780000
3816.013615,430.756720,39.697295,-25.905378,66.920000
3821.567694,427.122483,39.646698,-26.012271,67.060000
3827.114693,423.473291,39.596149,-26.119017,67.200000
3832.654618,419.809165,39.545647,-26.225614,67.340000
3838.187476,416.130126,39.495191,-26.332064,67.480000
3843.713274,412.436194,39.444781,-26.438365,67.620000
3849.232017,408.727390,39.394417,-26.544519,67.760000
3854.743713,405.003736,39.344099,-26.650525,67.900000
3860.248367,401.265250,39.293827,-26.756382,68.040000
3865.745986,397.511956,39.243600,-26.862091,68.180000
3871.236577,393.743872,39.193417,-26.967652,68.320000
3876.720145,389.961020,39.143280,-27.073065,68.460000
3882.196697,386.163421,39.093187,-27.178329,68.600000
3887.666240,382.351095,39.043138,-27.283444,68.740000
3893.128778,378.524063,38.993133,-27.388411,68.880000
3898.584319,374.682346,38.943172,-27.493229,69.020000
3904.032868,370.825966,38.893255,-27.597898,69.160000
3909.474432,366.954942,38.843380,-27.702419,69.300000
3914.909017,363.069296,38.793549,-27.806790,69.440000
3920.336628,359.169048,38.743760,-27.911012,69.580000
3925.757272,355.254219,38.694014,-28.015085,69.720000
3931.170954,351.324831,38.644311,-28.119009,69.860000
3936.577681,347.380903,38.594649,-28.222784,70.000000
