xpoints,vpoints,tpoints
1.491840,-0.281773,4.225000
1.484761,-0.284575,4.250000
1.477611,-0.287457,4.275000
1.470387,-0.290425,4.300000
1.463089,-0.293481,4.325000
1.455713,-0.296630,4.350000
1.448257,-0.299877,4.375000
1.440718,-0.303225,4.400000
1.433094,-0.306680,4.425000
1.425383,-0.310248,4.450000
1.417581,-0.313934,4.475000
1.409685,-0.317744,4.500000
1.401693,-0.321684,4.525000
1.393600,-0.325762,4.550000
1.385403,-0.329985,4.575000
1.377099,-0.334361,4.600000
1.368684,-0.338899,4.625000
1.360153,-0.343607,4.650000
1.351502,-0.348496,4.675000
1.342727,-0.353575,4.700000
1.333822,-0.358858,4.725000
1.324782,-0.364355,4.750000
1.315602,-0.370080,4.775000
1.306276,-0.376048,4.800000
1.296797,-0.382275,4.825000
1.287160,-0.388776,4.850000
1.277356,-0.395571,4.875000
1.267379,-0.402679,4.900000
1.257219,-0.410123,4.925000
1.246870,-0.417925,4.950000
1.236320,-0.426112,4.975000
1.225561,-0.434712,5.000000
1.214581,-0.443756,5.025000
1.203369,-0.453278,5.050000
1.191913,-0.463315,5.075000
1.180198,-0.473908,5.100000
1.168212,-0.485104,5.125000
1.155938,-0.496951,5.150000
1.143359,-0.509506,5.175000
1.130456,-0.522830,5.200000
1.117210,-0.536991,5.225000
1.103599,-0.552065,5.250000
1.089599,-0.568138,5.275000
1.075183,-0.585305,5.300000
1.060323,-0.603671,5.325000
1.044988,-0.623358,5.350000
1.029143,-0.644498,5.375000
1.012750,-0.667246,5.400000
0.995766,-0.691772,5.425000
0.978145,-0.718273,5.450000
0.959834,-0.746969,5.475000
0.940776,-0.778114,5.500000
0.920906,-0.811998,5.525000
0.900151,-0.848952,5.550000
0.878430,-0.889356,5.575000
0.855651,-0.933649,5.600000
0.831711,-0.982337,5.625000
0.806492,-1.036007,5.650000
0.779863,-1.095337,5.675000
0.751672,-1.161117,5.700000
0.721746,-1.234265,5.725000
0.689888,-1.315851,5.750000
0.655873,-1.407123,5.775000
0.619439,-1.509530,5.800000
0.580289,-1.624762,5.825000
0.538078,-1.754773,5.850000
0.492409,-1.901811,5.875000
0.442825,-2.068437,5.900000
0.388800,-2.257524,5.925000
0.329735,-2.472213,5.950000
0.264949,-2.715802,5.975000
0.193677,-2.991523,6.000000
0.115082,-3.302126,6.025000
0.028267,-3.649194,6.050000
-0.067677,-4.032052,6.075000
-0.173598,-4.446178,6.100000
-0.290162,-4.881058,6.125000
-0.417669,-5.317686,6.150000
-0.555817,-5.726332,6.175000
-0.703413,-6.065889,6.200000
-0.858121,-6.286750,6.225000
-1.016339,-6.338970,6.250000
-1.173344,-6.185534,6.275000
-1.323806,-5.816769,6.300000
-1.462591,-5.258623,6.325000
-1.585632,-4.568757,6.350000
-1.690547,-3.820946,6.375000
-1.776789,-3.085480,6.400000
-1.845367,-2.414633,6.425000
-1.898309,-1.837557,6.450000
-1.938103,-1.363047,6.475000
-1.967273,-0.985989,6.500000
-1.988109,-0.693901,6.525000
-2.002549,-0.471807,6.550000
-2.012158,-0.305167,6.575000
-2.018161,-0.181291,6.600000
-2.021490,-0.089775,6.625000
-2.022849,-0.022427,6.650000
-2.022760,0.027035,6.675000
-2.021606,0.063340,6.700000
-2.019672,0.090006,6.725000
-2.017164,0.109628,6.750000
-2.014233,0.124111,6.775000
-2.010989,0.134846,6.800000
-2.007513,0.142849,6.825000
-2.003863,0.148860,6.850000
-2.000082,0.153417,6.875000
-1.996201,0.156914,6.900000
-1.992243,0.159636,6.925000
-1.988224,0.161792,6.950000
-1.984157,0.163534,6.975000
-1.980050,0.164975,7.000000
-1.975910,0.166195,7.025000
-1.971742,0.167254,7.050000
-1.967548,0.168196,7.075000
-1.963332,0.169054,7.100000
-1.959096,0.169851,7.125000
-1.954840,0.170604,7.150000
-1.950566,0.171328,7.175000
-1.946274,0.172031,7.200000
-1.941965,0.172720,7.225000
-1.937638,0.173401,7.250000
-1.933295,0.174078,7.275000
-1.928934,0.174754,7.300000
-1.924557,0.175432,7.325000
-1.920163,0.176112,7.350000
-1.915751,0.176797,7.375000
-1.911323,0.177487,7.400000
-1.906877,0.178183,7.425000
-1.902413,0.178886,7.450000
-1.897932,0.179597,7.475000
-1.893434,0.180316,7.500000
-1.888917,0.181042,7.525000
-1.884381,0.181778,7.550000
-1.879828,0.182522,7.575000
-1.875255,0.183276,7.600000
-1.870664,0.184039,7.625000
-1.866053,0.184812,7.650000
-1.861423,0.185596,7.675000
-1.856773,0.186389,7.700000
-1.852103,0.187193,7.725000
-1.847414,0.188008,7.750000
-1.842703,0.188834,7.775000
-1.837972,0.189671,7.800000
-1.833219,0.190520,7.825000
-1.828446,0.191380,7.850000
-1.823650,0.192253,7.875000
-1.818833,0.193138,7.900000
-1.813993,0.194036,7.925000
-1.809131,0.194947,7.950000
-1.804246,0.195872,7.975000
-1.799337,0.196810,8.000000
-1.794405,0.197762,8.025000
-1.789449,0.198728,8.050000
-1.784469,0.199709,8.075000
-1.779464,0.200706,8.100000
-1.774433,0.201717,8.125000
-1.769378,0.202745,8.150000
-1.764296,0.203789,8.175000
-1.759188,0.204849,8.200000
-1.754053,0.205927,8.225000
-1.748891,0.207022,8.250000
-1.743702,0.208136,8.275000
-1.738484,0.209268,8.300000
-1.733238,0.210419,8.325000
-1.727963,0.211589,8.350000
-1.722659,0.212780,8.375000
-1.717324,0.213991,8.400000
-1.711959,0.215224,8.425000
-1.706563,0.216478,8.450000
-1.701135,0.217755,8.475000
-1.695675,0.219056,8.500000
-1.690182,0.220380,8.525000
-1.684656,0.221728,8.550000
-1.679095,0.223103,8.575000
-1.673500,0.224503,8.600000
-1.667870,0.225930,8.625000
-1.662204,0.227385,8.650000
-1.656501,0.228868,8.675000
-1.650760,0.230381,8.700000
-1.644981,0.231925,8.725000
-1.639164,0.233499,8.750000
-1.633306,0.235107,8.775000
-1.627408,0.236748,8.800000
-1.621468,0.238424,8.825000
-1.615486,0.240136,8.850000
-1.609461,0.241885,8.875000
-1.603392,0.243672,8.900000
-1.597277,0.245500,8.925000
-1.591117,0.247368,8.950000
-1.584909,0.249280,8.975000
-1.578652,0.251235,9.000000
-1.572346,0.253237,9.025000
-1.565990,0.255286,9.050000
-1.559582,0.257385,9.075000
-1.553120,0.259536,9.100000
-1.546604,0.261740,9.125000
-1.540033,0.263999,9.150000
-1.533404,0.266316,9.175000
-1.526716,0.268694,9.200000
-1.519969,0.271134,9.225000
-1.513159,0.273640,9.250000
-1.506286,0.276213,9.275000
-1.499348,0.278858,9.300000
-1.492343,0.281576,9.325000
-1.485269,0.284372,9.350000
-1.478123,0.287249,9.375000
-1.470905,0.290210,9.400000
-1.463612,0.293260,9.425000
-1.456242,0.296402,9.450000
-1.448791,0.299642,9.475000
-1.441259,0.302983,9.500000
-1.433641,0.306430,9.525000
-1.425936,0.309990,9.550000
-1.418141,0.313667,9.575000
-1.410252,0.317468,9.600000
-1.402266,0.321399,9.625000
-1.394181,0.325467,9.650000
-1.385992,0.329679,9.675000
-1.377696,0.334044,9.700000
-1.369288,0.338569,9.725000
-1.360766,0.343265,9.750000
-1.352123,0.348140,9.775000
-1.343357,0.353206,9.800000
-1.334461,0.358474,9.825000
-1.325432,0.363955,9.850000
-1.316262,0.369664,9.875000
-1.306946,0.375614,9.900000
-1.297479,0.381821,9.925000
-1.287853,0.388303,9.950000
-1.278061,0.395076,9.975000
-1.268097,0.402161,10.000000
-1.257951,0.409580,10.025000
-1.247615,0.417356,10.050000
-1.237080,0.425514,10.075000
-1.226336,0.434084,10.100000
-1.215372,0.443095,10.125000
-1.204177,0.452582,10.150000
-1.192738,0.462581,10.175000
-1.181043,0.473133,10.200000
-1.169077,0.484284,10.225000
-1.156824,0.496083,10.250000
-1.144267,0.508585,10.275000
-1.131388,0.521852,10.300000
-1.118167,0.535951,10.325000
-1.104583,0.550958,10.350000
-1.090611,0.566956,10.375000
-1.076226,0.584041,10.400000
-1.061399,0.602318,10.425000
-1.046099,0.621906,10.450000
-1.030292,0.642939,10.475000
-1.013939,0.665566,10.500000
-0.996999,0.689959,10.525000
-0.979425,0.716312,10.550000
-0.961165,0.744843,10.575000
-0.942162,0.775805,10.600000
-0.922352,0.809483,10.625000
-0.901663,0.846205,10.650000
-0.880013,0.886349,10.675000
-0.857313,0.930349,10.700000
-0.833460,0.978705,10.725000
-0.808337,1.031998,10.750000
-0.781813,1.090900,10.775000
-0.753739,1.156191,10.800000
-0.723943,1.228779,10.825000
-0.692230,1.309725,10.850000
-0.658377,1.400259,10.875000
-0.622125,1.501820,10.900000
-0.583180,1.616075,10.925000
-0.541200,1.744960,10.950000
-0.495792,1.890702,10.975000
-0.446503,2.055839,11.000000
-0.392815,2.243222,11.025000
-0.334131,2.455976,11.050000
-0.269777,2.697393,11.075000
-0.198995,2.970721,11.100000
-0.120951,3.278764,11.125000
-0.034753,3.623217,11.150000
0.060510,4.003615,11.175000
0.165694,4.415773,11.200000
0.281483,4.849688,11.225000
0.408211,5.287040,11.250000
0.545626,5.698915,11.275000
0.692611,6.044978,11.300000
0.846916,6.276025,11.325000
1.005029,6.341744,11.350000
1.162294,6.203698,11.375000
1.313400,5.849870,11.400000
1.453170,5.303635,11.425000
1.577436,4.620799,11.450000
1.683683,3.874650,11.475000
1.771240,3.136305,11.500000
1.841020,2.459610,11.525000
1.894997,1.875344,11.550000
1.935644,1.393560,11.575000
1.965493,1.009908,11.600000
1.986855,0.712245,11.625000
2.001695,0.485654,11.650000
2.011605,0.315504,11.675000
2.017831,0.188948,11.700000
2.021325,0.095419,11.725000
2.022806,0.026575,11.750000
2.022805,-0.023990,11.775000
2.021717,-0.061105,11.800000
2.019831,-0.088363,11.825000
2.017359,-0.108418,11.850000
2.014454,-0.123216,11.875000
2.011229,-0.134181,11.900000
2.007768,-0.142352,11.925000
2.004129,-0.148485,11.950000
2.000356,-0.153131,11.975000
1.996481,-0.156693,12.000000
1.992528,-0.159462,12.025000
1.988513,-0.161653,12.050000
1.984448,-0.163421,12.075000
1.980344,-0.164880,12.100000
1.976206,-0.166114,12.125000
1.972040,-0.167183,12.150000
1.967848,-0.168132,12.175000
1.963634,-0.168995,12.200000
1.959399,-0.169796,12.225000
1.955145,-0.170552,12.250000
1.950872,-0.171277,12.275000
1.946581,-0.171981,12.300000
1.942273,-0.172671,12.325000
1.937947,-0.173353,12.350000
1.933605,-0.174030,12.375000
1.929246,-0.174706,12.400000
1.924870,-0.175383,12.425000
1.920477,-0.176063,12.450000
1.916067,-0.176748,12.475000
1.911639,-0.177437,12.500000
1.907195,-0.178133,12.525000
1.902733,-0.178836,12.550000
1.898253,-0.179546,12.575000
1.893755,-0.180264,12.600000
1.889239,-0.180990,12.625000
1.884706,-0.181725,12.650000
1.880153,-0.182469,12.675000
1.875582,-0.183222,12.700000
1.870992,-0.183985,12.725000
1.866383,-0.184757,12.750000
1.861754,-0.185539,12.775000
1.857106,-0.186332,12.800000
1.852437,-0.187135,12.825000
1.847749,-0.187949,12.850000
1.843040,-0.188774,12.875000
1.838310,-0.189611,12.900000
1.833559,-0.190459,12.925000
1.828787,-0.191318,12.950000
1.823993,-0.192190,12.975000
1.819177,-0.193075,13.000000
1.814339,-0.193972,13.025000
1.809479,-0.194882,13.050000
1.804595,-0.195805,13.075000
1.799688,-0.196742,13.100000
1.794758,-0.197693,13.125000
1.789804,-0.198659,13.150000
1.784825,-0.199639,13.175000
1.779821,-0.200634,13.200000
1.774793,-0.201645,13.225000
1.769739,-0.202671,13.250000
1.764659,-0.203714,13.275000
1.759553,-0.204773,13.300000
1.754421,-0.205850,13.325000
1.749261,-0.206944,13.350000
1.744073,-0.208056,13.375000
1.738858,-0.209186,13.400000
1.733614,-0.210336,13.425000
1.728341,-0.211505,13.450000
1.723038,-0.212694,13.475000
1.717706,-0.213904,13.500000
1.712343,-0.215135,13.525000
1.706949,-0.216388,13.550000
1.701523,-0.217663,13.575000
1.696066,-0.218962,13.600000
1.690575,-0.220284,13.625000
1.685051,-0.221631,13.650000
1.679493,-0.223004,13.675000
1.673901,-0.224402,13.700000
1.668273,-0.225827,13.725000
1.662609,-0.227280,13.750000
1.656909,-0.228761,13.775000
1.651171,-0.230272,13.800000
1.645395,-0.231813,13.825000
1.639580,-0.233386,13.850000
1.633725,-0.234991,13.875000
1.627830,-0.236630,13.900000
1.621894,-0.238303,13.925000
1.615915,-0.240012,13.950000
1.609893,-0.241759,13.975000
1.603826,-0.243543,14.000000
1.597715,-0.245368,14.025000
1.591558,-0.247233,14.050000
1.585353,-0.249142,14.075000
1.579100,-0.251094,14.100000
1.572798,-0.253093,14.125000
1.566445,-0.255139,14.150000
1.560041,-0.257234,14.175000
1.553583,-0.259381,14.200000
1.547071,-0.261581,14.225000
1.540504,-0.263836,14.250000
1.533879,-0.266149,14.275000
1.527196,-0.268522,14.300000
1.520452,-0.270958,14.325000
1.513647,-0.273459,14.350000
1.506779,-0.276027,14.375000
1.499845,-0.278667,14.400000
1.492845,-0.281380,14.425000
1.485776,-0.284170,14.450000
1.478636,-0.287041,14.475000
1.471423,-0.289996,14.500000
1.464135,-0.293039,14.525000
1.456770,-0.296175,14.550000
1.449326,-0.299407,14.575000
1.441799,-0.302741,14.600000
1.434188,-0.306180,14.625000
1.426489,-0.309732,14.650000
1.418700,-0.313400,14.675000
1.410818,-0.317192,14.700000
1.402839,-0.321114,14.725000
1.394761,-0.325172,14.750000
1.386580,-0.329373,14.775000
1.378291,-0.333727,14.800000
1.369892,-0.338241,14.825000
1.361378,-0.342924,14.850000
1.352744,-0.347786,14.875000
1.343987,-0.352838,14.900000
1.335101,-0.358091,14.925000
1.326080,-0.363557,14.950000
1.316921,-0.369249,14.975000
1.307616,-0.375181,15.000000
1.298160,-0.381370,15.025000
1.288545,-0.387831,15.050000
1.278766,-0.394583,15.075000
1.268814,-0.401645,15.100000
1.258681,-0.409039,15.125000
1.248359,-0.416789,15.150000
1.237838,-0.424919,15.175000
1.227109,-0.433458,15.200000
1.216162,-0.442437,15.225000
1.204984,-0.451888,15.250000
1.193563,-0.461849,15.275000
1.181886,-0.472361,15.300000
1.169940,-0.483468,15.325000
1.157708,-0.495219,15.350000
1.145173,-0.507669,15.375000
1.132318,-0.520879,15.400000
1.119122,-0.534916,15.425000
1.105565,-0.549855,15.450000
1.091621,-0.565780,15.475000
1.077267,-0.582784,15.500000
1.062472,-0.600972,15.525000
1.047207,-0.620463,15.550000
1.031437,-0.641387,15.575000
1.015125,-0.663895,15.600000
0.998228,-0.688156,15.625000
0.980701,-0.714362,15.650000
0.962492,-0.742730,15.675000
0.943544,-0.773509,15.700000
0.923794,-0.806983,15.725000
0.903170,-0.843476,15.750000
0.881592,-0.883363,15.775000
0.858970,-0.927071,15.800000
0.835202,-0.975099,15.825000
0.810174,-1.028018,15.850000
0.783755,-1.086495,15.875000
0.755797,-1.151301,15.900000
0.726130,-1.223336,15.925000
0.694561,-1.303647,15.950000
0.660869,-1.393452,15.975000
0.624798,-1.494173,16.000000
0.586055,-1.607462,16.025000
0.544304,-1.735233,16.050000
0.499155,-1.879692,16.075000
0.450159,-2.043354,16.100000
0.396804,-2.229049,16.125000
0.338498,-2.439884,16.150000
0.274573,-2.679147,16.175000
0.204276,-2.950097,16.200000
0.126780,-3.255588,16.225000
0.041193,-3.597426,16.250000
-0.053393,-3.975342,16.275000
-0.157844,-4.385484,16.300000
-0.272859,-4.818339,16.325000
-0.398807,-5.256269,16.350000
-0.535485,-5.671167,16.375000
-0.681846,-6.023482,16.400000
-0.835731,-6.264454,16.425000
-0.993714,-6.343470,16.450000
-1.151212,-6.220748,16.475000
-1.302936,-5.881977,16.500000
-1.443669,-5.347943,16.525000
-1.569147,-4.672520,16.550000
-1.676723,-3.928401,16.575000
-1.765599,-3.187455,16.600000
-1.836592,-2.505067,16.625000
-1.891618,-1.913659,16.650000
-1.933131,-1.424576,16.675000
-1.963670,-1.034265,16.700000
-1.985568,-0.730949,16.725000
-2.000816,-0.499787,16.750000
-2.011033,-0.326061,16.775000
-2.017487,-0.196773,16.800000
-2.021150,-0.101189,16.825000
-2.022755,-0.030816,16.850000
-2.022845,0.020877,16.875000
-2.021824,0.058819,16.900000
-2.019987,0.086683,16.925000
-2.017551,0.107181,16.950000
-2.014673,0.122301,16.975000
-2.011468,0.133502,17.000000
-2.008021,0.141844,17.025000
-2.004393,0.148102,17.050000
-2.000629,0.152840,17.075000
-1.996760,0.156468,17.100000
-1.992812,0.159286,17.125000
-1.988801,0.161513,17.150000
-1.984740,0.163306,17.175000
-1.980638,0.164784,17.200000
-1.976503,0.166032,17.225000
-1.972338,0.167111,17.250000
-1.968148,0.168068,17.275000
-1.963935,0.168936,17.300000
-1.959702,0.169740,17.325000
-1.955449,0.170499,17.350000
-1.951177,0.171226,17.375000
-1.946888,0.171931,17.400000
-1.942581,0.172622,17.425000
-1.938257,0.173304,17.450000
-1.933915,0.173982,17.475000
-1.929557,0.174658,17.500000
-1.925183,0.175335,17.525000
-1.920791,0.176015,17.550000
-1.916382,0.176699,17.575000
-1.911956,0.177388,17.600000
-1.907512,0.178083,17.625000
-1.903052,0.178786,17.650000
-1.898573,0.179495,17.675000
-1.894077,0.180213,17.700000
-1.889562,0.180938,17.725000
-1.885030,0.181672,17.750000
-1.880479,0.182416,17.775000
-1.875909,0.183168,17.800000
-1.871320,0.183930,17.825000
-1.866712,0.184701,17.850000
-1.862085,0.185483,17.875000
-1.857438,0.186275,17.900000
-1.852771,0.187078,17.925000
-1.848084,0.187891,17.950000
-1.843377,0.188715,17.975000
-1.838648,0.189551,18.000000
-1.833899,0.190398,18.025000
-1.829128,0.191257,18.050000
-1.824336,0.192128,18.075000
-1.819522,0.193011,18.100000
-1.814685,0.193907,18.125000
-1.809826,0.194816,18.150000
-1.804944,0.195739,18.175000
-1.800039,0.196675,18.200000
-1.795111,0.197625,18.225000
-1.790158,0.198589,18.250000
-1.785181,0.199568,18.275000
-1.780179,0.200562,18.300000
-1.775153,0.201572,18.325000
-1.770101,0.202597,18.350000
-1.765023,0.203639,18.375000
-1.759919,0.204697,18.400000
-1.754788,0.205772,18.425000
-1.749630,0.206865,18.450000
-1.744444,0.207976,18.475000
-1.739231,0.209105,18.500000
-1.733989,0.210253,18.525000
-1.728718,0.211421,18.550000
-1.723418,0.212609,18.575000
-1.718087,0.213817,18.600000
-1.712727,0.215047,18.625000
-1.707335,0.216298,18.650000
-1.701912,0.217572,18.675000
-1.696456,0.218869,18.700000
-1.690968,0.220189,18.725000
-1.685446,0.221534,18.750000
-1.679891,0.222905,18.775000
-1.674301,0.224301,18.800000
-1.668676,0.225724,18.825000
-1.663015,0.227175,18.850000
-1.657317,0.228655,18.875000
-1.651582,0.230163,18.900000
-1.645808,0.231702,18.925000
-1.639996,0.233273,18.950000
-1.634144,0.234876,18.975000
-1.628252,0.236512,19.000000
-1.622319,0.238183,19.025000
-1.616343,0.239889,19.050000
-1.610324,0.241633,19.075000
-1.604261,0.243415,19.100000
-1.598153,0.245236,19.125000
-1.591999,0.247099,19.150000
-1.585797,0.249004,19.175000
-1.579548,0.250953,19.200000
-1.573249,0.252948,19.225000
-1.566900,0.254991,19.250000
-1.560499,0.257083,19.275000
-1.554046,0.259226,19.300000
-1.547538,0.261422,19.325000
-1.540974,0.263673,19.350000
-1.534354,0.265982,19.375000
-1.527674,0.268351,19.400000
-1.520935,0.270782,19.425000
-1.514135,0.273278,19.450000
-1.507271,0.275842,19.475000
-1.500342,0.278476,19.500000
-1.493347,0.281184,19.525000
-1.486282,0.283968,19.550000
-1.479148,0.286833,19.575000
-1.471940,0.289782,19.600000
-1.464658,0.292819,19.625000
-1.457298,0.295948,19.650000
-1.449859,0.299173,19.675000
-1.442339,0.302499,19.700000
-1.434734,0.305931,19.725000
-1.427041,0.309475,19.750000
-1.419259,0.313135,19.775000
-1.411384,0.316917,19.800000
-1.403412,0.320829,19.825000
-1.395341,0.324877,19.850000
-1.387167,0.329069,19.875000
-1.378886,0.333411,19.900000
-1.370495,0.337913,19.925000
-1.361989,0.342584,19.950000
-1.353364,0.347433,19.975000
