xpoints,vpoints,tpoints
0.067780,2.207938,4.900000
0.123642,2.260883,4.925000
0.180817,2.312914,4.950000
0.239276,2.363529,4.975000
0.298977,2.412163,5.000000
0.359862,2.458189,5.025000
0.421859,2.500925,5.050000
0.484875,2.539636,5.075000
0.548801,2.573545,5.100000
0.613506,2.601846,5.125000
0.678839,2.623724,5.150000
0.744632,2.638372,5.175000
0.810691,2.645016,5.200000
0.876810,2.642946,5.225000
0.942761,2.631540,5.250000
1.008305,2.610295,5.275000
1.073191,2.578856,5.300000
1.137161,2.537039,5.325000
1.199956,2.484848,5.350000
1.261319,2.422491,5.375000
1.320999,2.350378,5.400000
1.378761,2.269120,5.425000
1.434385,2.179511,5.450000
1.487675,2.082505,5.475000
1.538458,1.979184,5.500000
1.586591,1.870722,5.525000
1.631962,1.758349,5.550000
1.674486,1.643303,5.575000
1.714115,1.526804,5.600000
1.750824,1.410010,5.625000
1.784622,1.293993,5.650000
1.815539,1.179720,5.675000
1.843629,1.068033,5.700000
1.868968,0.959645,5.725000
1.891644,0.855134,5.750000
1.911761,0.754951,5.775000
1.929430,0.659423,5.800000
1.944772,0.568763,5.825000
1.957910,0.483088,5.850000
1.968968,0.402425,5.875000
1.978073,0.326728,5.900000
1.985345,0.255893,5.925000
1.990906,0.189766,5.950000
1.994871,0.128159,5.975000
1.997350,0.070855,6.000000
1.998448,0.017621,6.025000
1.998263,-0.031787,6.050000
1.996888,-0.077618,6.075000
1.994410,-0.120120,6.100000
1.990908,-0.159535,6.125000
1.986457,-0.196102,6.150000
1.981125,-0.230046,6.175000
1.974975,-0.261585,6.200000
1.968064,-0.290924,6.225000
1.960445,-0.318256,6.250000
1.952166,-0.343759,6.275000
1.943271,-0.367603,6.300000
1.933799,-0.389944,6.325000
1.923785,-0.410925,6.350000
1.913263,-0.430681,6.375000
1.902260,-0.449335,6.400000
1.890804,-0.466999,6.425000
1.878918,-0.483779,6.450000
1.866622,-0.499770,6.475000
1.853935,-0.515060,6.500000
1.840874,-0.529730,6.525000
1.827453,-0.543856,6.550000
1.813685,-0.557505,6.575000
1.799581,-0.570741,6.600000
1.785151,-0.583623,6.625000
1.770403,-0.596204,6.650000
1.755343,-0.608534,6.675000
1.739978,-0.620661,6.700000
1.724311,-0.632627,6.725000
1.708347,-0.644473,6.750000
1.692088,-0.656237,6.775000
1.675536,-0.667955,6.800000
1.658691,-0.679661,6.825000
1.641553,-0.691387,6.850000
1.624121,-0.703164,6.875000
1.606394,-0.715022,6.900000
1.588369,-0.726989,6.925000
1.570043,-0.739093,6.950000
1.551413,-0.751360,6.975000
1.532473,-0.763818,7.000000
1.513220,-0.776493,7.025000
1.493647,-0.789410,7.050000
1.473747,-0.802597,7.075000
1.453515,-0.816077,7.100000
1.432941,-0.829878,7.125000
1.412018,-0.844027,7.150000
1.390736,-0.858549,7.175000
1.369087,-0.873472,7.200000
1.347059,-0.888824,7.225000
1.324642,-0.904634,7.250000
1.301823,-0.920931,7.275000
1.278591,-0.937745,7.300000
1.254932,-0.955107,7.325000
1.230831,-0.973050,7.350000
1.206274,-0.991607,7.375000
1.181245,-1.010812,7.400000
1.155728,-1.030701,7.425000
1.129704,-1.051310,7.450000
1.103156,-1.072678,7.475000
1.076063,-1.094845,7.500000
1.048407,-1.117851,7.525000
1.020164,-1.141738,7.550000
0.991312,-1.166548,7.575000
0.961828,-1.192327,7.600000
0.931687,-1.219119,7.625000
0.900863,-1.246971,7.650000
0.869329,-1.275927,7.675000
0.837057,-1.306036,7.700000
0.804018,-1.337343,7.725000
0.770180,-1.369893,7.750000
0.735512,-1.403731,7.775000
0.699982,-1.438899,7.800000
0.663556,-1.475436,7.825000
0.626199,-1.513378,7.850000
0.587875,-1.552752,7.875000
0.548549,-1.593584,7.900000
