x,y,vx,vy,t
1150.899236,571.560384,80.415020,33.115223,13.800000
1160.546138,575.525817,80.366686,32.975355,13.920000
1170.187244,579.474473,80.318436,32.835593,14.040000
1179.822565,583.406364,80.270268,32.695937,14.160000
1189.452112,587.321502,80.222183,32.556387,14.280000
1199.075893,591.219901,80.174181,32.416942,14.400000
1208.693918,595.101572,80.126261,32.277602,14.520000
1218.306199,598.966530,80.078423,32.138368,14.640000
1227.912743,602.814785,80.030667,31.999237,14.760000
1237.513562,606.646351,79.982993,31.860211,14.880000
1247.108665,610.461240,79.935400,31.721288,15.000000
1256.698061,614.259464,79.887888,31.582470,15.120000
1266.281761,618.041036,79.840457,31.443754,15.240000
1275.859774,621.805969,79.793106,31.305141,15.360000
1285.432110,625.554275,79.745835,31.166631,15.480000
1294.998778,629.285965,79.698645,31.028224,15.600000
1304.559788,633.001052,79.651534,30.889918,15.720000
1314.115149,636.699549,79.604503,30.751714,15.840000
1323.664872,640.381468,79.557552,30.613612,15.960000
1333.208965,644.046820,79.510679,30.475611,16.080000
1342.747438,647.695618,79.463885,30.337710,16.200000
1352.280300,651.327875,79.417170,30.199911,16.320000
1361.807562,654.943601,79.370533,30.062211,16.440000
1371.329231,658.542809,79.323974,29.924612,16.560000
1380.845318,662.125512,79.277492,29.787112,16.680000
1390.355833,665.691720,79.231089,29.649712,16.800000
1399.860783,669.241447,79.184762,29.512411,16.920000
1409.360179,672.774703,79.138513,29.375209,17.040000
1418.854029,676.291501,79.092341,29.238105,17.160000
1428.342343,679.791852,79.046245,29.101100,17.280000
1437.825131,683.275768,79.000225,28.964192,17.400000
1447.302400,686.743262,78.954282,28.827383,17.520000
1456.774161,690.194344,78.908414,28.690671,17.640000
1466.240423,693.629027,78.862622,28.554056,17.760000
1475.701194,697.047322,78.816906,28.417538,17.880000
1485.156483,700.449240,78.771264,28.281117,18.000000
1494.606300,703.834793,78.725698,28.144792,18.120000
1504.050654,707.203994,78.680206,28.008563,18.240000
1513.489553,710.556852,78.634788,27.872430,18.360000
1522.923006,713.893381,78.589445,27.736392,18.480000
1532.351022,717.213590,78.544176,27.600450,18.600000
1541.773611,720.517492,78.498980,27.464603,18.720000
1551.190781,723.805099,78.453858,27.328850,18.840000
1560.602540,727.076420,78.408809,27.193192,18.960000
1570.008898,730.331469,78.363833,27.057628,19.080000
1579.409863,733.570255,78.318930,26.922159,19.200000
1588.805444,736.792790,78.274100,26.786782,19.320000
1598.195650,739.999086,78.229341,26.651500,19.440000
1607.580489,743.189154,78.184655,26.516310,19.560000
1616.959970,746.363004,78.140041,26.381213,19.680000
1626.334101,749.520649,78.095498,26.246209,19.800000
1635.702892,752.662098,78.051027,26.111297,19.920000
1645.066351,755.787364,78.006627,25.976478,20.040000
1654.424485,758.896457,77.962297,25.841750,20.160000
1663.777305,761.989388,77.918039,25.707114,20.280000
1673.124817,765.066168,77.873851,25.572569,20.400000
1682.467032,768.126808,77.829733,25.438116,20.520000
1691.803956,771.171319,77.785685,25.303753,20.640000
1701.135599,774.199712,77.741707,25.169481,20.760000
1710.461969,777.211998,77.697798,25.035299,20.880000
1719.783073,780.208188,77.653959,24.901207,21.000000
1729.098921,783.188291,77.610189,24.767205,21.120000
1738.409521,786.152320,77.566488,24.633293,21.240000
1747.714881,789.100285,77.522855,24.499470,21.360000
1757.015009,792.032197,77.479291,24.365736,21.480000
1766.309914,794.948066,77.435795,24.232091,21.600000
1775.599603,797.847902,77.392367,24.098535,21.720000
1784.884085,800.731717,77.349007,23.965067,21.840000
1794.163367,803.599522,77.305714,23.831687,21.960000
1803.437459,806.451326,77.262489,23.698395,22.080000
1812.706367,809.287140,77.219331,23.565191,22.200000
1821.970101,812.106975,77.176239,23.432074,22.320000
1831.228667,814.910841,77.133214,23.299045,22.440000
1840.482075,817.698749,77.090256,23.166102,22.560000
1849.730331,820.470709,77.047364,23.033246,22.680000
1858.973445,823.226732,77.004538,22.900477,22.800000
1868.211423,825.966827,76.961778,22.767793,22.920000
1877.444274,828.691006,76.919083,22.635196,23.040000
1886.672006,831.399278,76.876454,22.502685,23.160000
1895.894626,834.091654,76.833890,22.370259,23.280000
1905.112142,836.768143,76.791390,22.237918,23.400000
1914.324562,839.428757,76.748956,22.105663,23.520000
1923.531894,842.073506,76.706585,21.973492,23.640000
1932.734145,844.702399,76.664280,21.841406,23.760000
1941.931323,847.315447,76.622038,21.709405,23.880000
1951.123436,849.912659,76.579860,21.577488,24.000000
1960.310492,852.494047,76.537746,21.445654,24.120000
1969.492498,855.059620,76.495695,21.313905,24.240000
1978.669461,857.609388,76.453707,21.182239,24.360000
1987.841390,860.143360,76.411782,21.050656,24.480000
1997.008292,862.661548,76.369920,20.919156,24.600000
2006.170174,865.163961,76.328121,20.787740,24.720000
2015.327043,867.650609,76.286384,20.656405,24.840000
2024.478908,870.121502,76.244709,20.525154,24.960000
2033.625776,872.576649,76.203096,20.393984,25.080000
2042.767654,875.016061,76.161545,20.262897,25.200000
2051.904549,877.439748,76.120056,20.131891,25.320000
2061.036470,879.847718,76.078627,20.000967,25.440000
2070.163422,882.239983,76.037260,19.870124,25.560000
2079.285414,884.616551,75.995954,19.739363,25.680000
2088.402454,886.977433,75.954708,19.608682,25.800000
2097.514547,889.322638,75.913523,19.478082,25.920000
2106.621701,891.652176,75.872398,19.347562,26.040000
2115.723925,893.966057,75.831333,19.217123,26.160000
2124.821224,896.264289,75.790329,19.086764,26.280000
2133.913606,898.546883,75.749383,18.956485,26.400000
2143.001078,900.813849,75.708498,18.826286,26.520000
2152.083648,903.065195,75.667671,18.696166,26.640000
2161.161322,905.300932,75.626904,18.566125,26.760000
2170.234107,907.521068,75.586195,18.436164,26.880000
2179.302011,909.725614,75.545545,18.306281,27.000000
2188.365040,911.914579,75.504954,18.176477,27.120000
2197.423202,914.087972,75.464420,18.046752,27.240000
2206.476503,916.245803,75.423945,17.917105,27.360000
2215.524951,918.388080,75.383528,17.787536,27.480000
2224.568552,920.514814,75.343168,17.658045,27.600000
2233.607314,922.626014,75.302866,17.528631,27.720000
2242.641243,924.721689,75.262621,17.399295,27.840000
2251.670345,926.801848,75.222433,17.270036,27.960000
2260.694629,928.866501,75.182302,17.140855,28.080000
2269.714100,930.915656,75.142228,17.011750,28.200000
2278.728766,932.949324,75.102210,16.882722,28.320000
2287.738633,934.967513,75.062248,16.753771,28.440000
2296.743708,936.970232,75.022342,16.624896,28.560000
2305.743997,938.957491,74.982493,16.496097,28.680000
2314.739508,940.929298,74.942699,16.367375,28.800000
2323.730247,942.885664,74.902960,16.238727,28.920000
2332.716221,944.826596,74.863277,16.110156,29.040000
2341.697436,946.752104,74.823648,15.981660,29.160000
2350.673898,948.662197,74.784075,15.853239,29.280000
2359.645616,950.556885,74.744556,15.724894,29.400000
2368.612594,952.436175,74.705092,15.596623,29.520000
2377.574840,954.300077,74.665682,15.468426,29.640000
2386.532360,956.148600,74.626327,15.340305,29.760000
2395.485161,957.981753,74.587025,15.212257,29.880000
2404.433248,959.799545,74.547777,15.084284,30.000000
2413.376629,961.601984,74.508582,14.956385,30.120000
2422.315310,963.389080,74.469441,14.828560,30.240000
2431.249297,965.160842,74.430353,14.700808,30.360000
2440.178597,966.917277,74.391318,14.573129,30.480000
2449.103215,968.658396,74.352336,14.445524,30.600000
2458.023159,970.384206,74.313406,14.317992,30.720000
2466.938435,972.094717,74.274529,14.190533,30.840000
2475.849048,973.789937,74.235704,14.063147,30.960000
2484.755006,975.469875,74.196931,13.935833,31.080000
2493.656314,977.134539,74.158209,13.808592,31.200000
2502.552978,978.783940,74.119540,13.681422,31.320000
2511.445005,980.418084,74.080922,13.554325,31.440000
2520.332402,982.036981,74.042355,13.427300,31.560000
2529.215173,983.640639,74.003839,13.300347,31.680000
2538.093325,985.229067,73.965374,13.173465,31.800000
2546.966865,986.802273,73.926960,13.046654,31.920000
2555.835798,988.360266,73.888597,12.919915,32.040000
2564.700130,989.903055,73.850284,12.793247,32.160000
2573.559868,991.430649,73.812021,12.666649,32.280000
2582.415017,992.943054,73.773808,12.540123,32.400000
2591.265583,994.440281,73.735644,12.413667,32.520000
2600.111573,995.922337,73.697531,12.287281,32.640000
2608.952993,997.389231,73.659466,12.160966,32.760000
2617.789847,998.840972,73.621451,12.034721,32.880000
2626.622143,1000.277567,73.583486,11.908546,33.000000
2635.449886,1001.699025,73.545569,11.782440,33.120000
2644.273081,1003.105355,73.507700,11.656404,33.240000
2653.091736,1004.496565,73.469880,11.530438,33.360000
2661.905855,1005.872663,73.432109,11.404541,33.480000
2670.715444,1007.233658,73.394386,11.278713,33.600000
2679.520509,1008.579557,73.356710,11.152954,33.720000
2688.321056,1009.910370,73.319083,11.027264,33.840000
2697.117091,1011.226103,73.281503,10.901643,33.960000
2705.908619,1012.526767,73.243971,10.776090,34.080000
2714.695646,1013.812368,73.206485,10.650606,34.200000
2723.478177,1015.082915,73.169047,10.525190,34.320000
2732.256219,1016.338416,73.131656,10.399842,34.440000
2741.029777,1017.578879,73.094312,10.274562,34.560000
2749.798856,1018.804313,73.057014,10.149350,34.680000
2758.563462,1020.014726,73.019762,10.024205,34.800000
2767.323601,1021.210125,72.982557,9.899128,34.920000
2776.079277,1022.390519,72.945398,9.774118,35.040000
2784.830498,1023.555916,72.908284,9.649176,35.160000
2793.577267,1024.706324,72.871217,9.524301,35.280000
2802.319592,1025.841751,72.834195,9.399492,35.400000
2811.057476,1026.962205,72.797218,9.274751,35.520000
2819.790926,1028.067694,72.760286,9.150076,35.640000
2828.519946,1029.158226,72.723399,9.025468,35.760000
2837.244543,1030.233809,72.686557,8.900926,35.880000
2845.964722,1031.294451,72.649760,8.776450,36.000000
2854.680487,1032.340160,72.613007,8.652040,36.120000
2863.391845,1033.370943,72.576298,8.527697,36.240000
2872.098801,1034.386810,72.539634,8.403419,36.360000
2880.801359,1035.387766,72.503014,8.279207,36.480000
2889.499526,1036.373822,72.466437,8.155061,36.600000
2898.193306,1037.344984,72.429904,8.030980,36.720000
2906.882705,1038.301260,72.393414,7.906964,36.840000
2915.567727,1039.242658,72.356968,7.783013,36.960000
2924.248378,1040.169185,72.320564,7.659128,37.080000
2932.924664,1041.080851,72.284204,7.535307,37.200000
2941.596589,1041.977662,72.247886,7.411551,37.320000
2950.264159,1042.859626,72.211611,7.287860,37.440000
2958.927378,1043.726751,72.175379,7.164234,37.560000
2967.586251,1044.579044,72.139188,7.040671,37.680000
2976.240784,1045.416514,72.103040,6.917173,37.800000
2984.890982,1046.239169,72.066934,6.793740,37.920000
2993.536850,1047.047014,72.030869,6.670370,38.040000
3002.178393,1047.840060,71.994846,6.547064,38.160000
3010.815615,1048.618312,71.958865,6.423822,38.280000
3019.448522,1049.381780,71.922924,6.300643,38.400000
3028.077118,1050.130469,71.887025,6.177528,38.520000
3036.701409,1050.864389,71.851167,6.054477,38.640000
3045.321400,1051.583546,71.815349,5.931489,38.760000
3053.937095,1052.287949,71.779572,5.808564,38.880000
3062.548499,1052.977604,71.743836,5.685702,39.000000
3071.155617,1053.652520,71.708139,5.562903,39.120000
3079.758454,1054.312703,71.672483,5.440166,39.240000
3088.357015,1054.958162,71.636867,5.317493,39.360000
3096.951304,1055.588904,71.601290,5.194882,39.480000
3105.541326,1056.204936,71.565754,5.072333,39.600000
3114.127086,1056.806267,71.530256,4.949847,39.720000
3122.708589,1057.392902,71.494798,4.827423,39.840000
3131.285839,1057.964851,71.459379,4.705061,39.960000
3139.858841,1058.522119,71.423999,4.582762,40.080000
3148.427600,1059.064716,71.388658,4.460524,40.200000
3156.992121,1059.592647,71.353355,4.338348,40.320000
3165.552407,1060.105922,71.318091,4.216233,40.440000
3174.108464,1060.604546,71.282866,4.094180,40.560000
3182.660297,1061.088527,71.247678,3.972189,40.680000
3191.207909,1061.557874,71.212528,3.850259,40.800000
3199.751305,1062.012592,71.177417,3.728390,40.920000
3208.290490,1062.452690,71.142343,3.606582,41.040000
3216.825469,1062.878174,71.107306,3.484836,41.160000
3225.356245,1063.289053,71.072307,3.363150,41.280000
3233.882824,1063.685333,71.037345,3.241525,41.400000
3242.405209,1064.067021,71.002421,3.119961,41.520000
3250.923406,1064.434126,70.967533,2.998457,41.640000
3259.437419,1064.786653,70.932682,2.877014,41.760000
3267.947251,1065.124611,70.897867,2.755632,41.880000
3276.452908,1065.448007,70.863089,2.634309,42.000000
3284.954394,1065.756848,70.828347,2.513047,42.120000
3293.451713,1066.051141,70.793641,2.391845,42.240000
3301.944870,1066.330893,70.758972,2.270703,42.360000
3310.433868,1066.596112,70.724338,2.149621,42.480000
3318.918712,1066.846805,70.689740,2.028599,42.600000
3327.399407,1067.082978,70.655177,1.907637,42.720000
3335.875956,1067.304640,70.620650,1.786734,42.840000
3344.348364,1067.511797,70.586158,1.665890,42.960000
3352.816635,1067.704456,70.551700,1.545106,43.080000
3361.280774,1067.882625,70.517278,1.424382,43.200000
3369.740783,1068.046310,70.482891,1.303716,43.320000
3378.196669,1068.195519,70.448538,1.183110,43.440000
3386.648434,1068.330259,70.414220,1.062563,43.560000
3395.096083,1068.450537,70.379936,0.942075,43.680000
3403.539620,1068.556359,70.345686,0.821646,43.800000
3411.979049,1068.647734,70.311470,0.701275,43.920000
3420.414374,1068.724668,70.277288,0.580964,44.040000
3428.845599,1068.787167,70.243140,0.460710,44.160000
3437.272729,1068.835240,70.209025,0.340516,44.280000
3445.695767,1068.868894,70.174943,0.220380,44.400000
3454.114716,1068.888134,70.140895,0.100302,44.520000
3462.529583,1068.892968,70.106880,-0.019718,44.640000
3470.940369,1068.883404,70.072898,-0.139679,44.760000
3479.347080,1068.859448,70.038949,-0.259582,44.880000
3487.749718,1068.821107,70.005032,-0.379428,45.000000
3496.148289,1068.768387,69.971148,-0.499215,45.120000
3504.542795,1068.701297,69.937296,-0.618944,45.240000
3512.933241,1068.619843,69.903477,-0.738616,45.360000
3521.319631,1068.524032,69.869690,-0.858230,45.480000
3529.701968,1068.413870,69.835934,-0.977786,45.600000
3538.080256,1068.289365,69.802210,-1.097285,45.720000
3546.454500,1068.150524,69.768518,-1.216727,45.840000
3554.824702,1067.997353,69.734858,-1.336111,45.960000
3563.190867,1067.829860,69.701229,-1.455437,46.080000
3571.552998,1067.648050,69.667631,-1.574707,46.200000
3579.911099,1067.451932,69.634064,-1.693919,46.320000
3588.265175,1067.241512,69.600528,-1.813075,46.440000
3596.615227,1067.016797,69.567023,-1.932173,46.560000
3604.961261,1066.777793,69.533548,-2.051214,46.680000
3613.303280,1066.524507,69.500104,-2.170199,46.800000
3621.641287,1066.256947,69.466690,-2.289127,46.920000
3629.975287,1065.975119,69.433307,-2.407998,47.040000
3638.305282,1065.679030,69.399954,-2.526812,47.160000
3646.631277,1065.368687,69.366630,-2.645570,47.280000
3654.953275,1065.044096,69.333336,-2.764272,47.400000
3663.271279,1064.705264,69.300072,-2.882917,47.520000
3671.585293,1064.352198,69.266838,-3.001505,47.640000
3679.895321,1063.984905,69.233633,-3.120038,47.760000
3688.201366,1063.603391,69.200457,-3.238514,47.880000
3696.503432,1063.207664,69.167310,-3.356934,48.000000
3704.801522,1062.797729,69.134192,-3.475298,48.120000
3713.095639,1062.373594,69.101103,-3.593606,48.240000
3721.385788,1061.935266,69.068043,-3.711858,48.360000
3729.671971,1061.482751,69.035011,-3.830054,48.480000
3737.954192,1061.016055,69.002008,-3.948194,48.600000
3746.232454,1060.535186,68.969033,-4.066279,48.720000
3754.506761,1060.040151,68.936086,-4.184307,48.840000
3762.777116,1059.530955,68.903167,-4.302281,48.960000
3771.043522,1059.007606,68.870276,-4.420198,49.080000
3779.305983,1058.470110,68.837412,-4.538060,49.200000
3787.564502,1057.918473,68.804576,-4.655867,49.320000
3795.819082,1057.352704,68.771768,-4.773618,49.440000
3804.069727,1056.772807,68.738987,-4.891314,49.560000
3812.316440,1056.178790,68.706233,-5.008955,49.680000
3820.559224,1055.570660,68.673507,-5.126541,49.800000
3828.798083,1054.948423,68.640807,-5.244071,49.920000
3837.033019,1054.312085,68.608134,-5.361546,50.040000
3845.264036,1053.661654,68.575487,-5.478967,50.160000
3853.491137,1052.997135,68.542867,-5.596332,50.280000
3861.714325,1052.318536,68.510274,-5.713642,50.400000
3869.933604,1051.625864,68.477707,-5.830898,50.520000
3878.148976,1050.919123,68.445166,-5.948098,50.640000
3886.360445,1050.198322,68.412651,-6.065244,50.760000
3894.568013,1049.463467,68.380161,-6.182335,50.880000
3902.771684,1048.714564,68.347698,-6.299372,51.000000
3910.971462,1047.951620,68.315260,-6.416353,51.120000
3919.167348,1047.174641,68.282848,-6.533281,51.240000
3927.359346,1046.383635,68.250461,-6.650153,51.360000
3935.547459,1045.578607,68.218099,-6.766972,51.480000
3943.731691,1044.759564,68.185762,-6.883736,51.600000
3951.912043,1043.926512,68.153450,-7.000445,51.720000
3960.088520,1043.079459,68.121163,-7.117100,51.840000
3968.261124,1042.218410,68.088901,-7.233701,51.960000
3976.429857,1041.343373,68.056664,-7.350248,52.080000
3984.594724,1040.454353,68.024450,-7.466740,52.200000
3992.755726,1039.551357,67.992261,-7.583179,52.320000
4000.912868,1038.634392,67.960097,-7.699563,52.440000
4009.066150,1037.703464,67.927956,-7.815893,52.560000
4017.215578,1036.758580,67.895840,-7.932170,52.680000
4025.361153,1035.799746,67.863747,-8.048392,52.800000
4033.502878,1034.826968,67.831678,-8.164560,52.920000
4041.640756,1033.840254,67.799632,-8.280675,53.040000
4049.774791,1032.839608,67.767610,-8.396735,53.160000
4057.904984,1031.825039,67.735611,-8.512742,53.280000
4066.031338,1030.796552,67.703636,-8.628695,53.400000
4074.153857,1029.754155,67.671683,-8.744595,53.520000
4082.272543,1028.697852,67.639753,-8.860440,53.640000
4090.387399,1027.627651,67.607847,-8.976233,53.760000
4098.498427,1026.543558,67.575963,-9.091971,53.880000
4106.605631,1025.445580,67.544101,-9.207656,54.000000
4114.709013,1024.333723,67.512262,-9.323287,54.120000
4122.808575,1023.207993,67.480446,-9.438865,54.240000
4130.904320,1022.068397,67.448651,-9.554390,54.360000
4138.996252,1020.914942,67.416879,-9.669861,54.480000
4147.084372,1019.747633,67.385129,-9.785278,54.600000
4155.168684,1018.566477,67.353400,-9.900643,54.720000
4163.249189,1017.371481,67.321693,-10.015954,54.840000
4171.325891,1016.162650,67.290008,-10.131212,54.960000
4179.398792,1014.939992,67.258345,-10.246416,55.080000
4187.467895,1013.703513,67.226703,-10.361567,55.200000
4195.533201,1012.453218,67.195082,-10.476665,55.320000
4203.594715,1011.189115,67.163482,-10.591710,55.440000
4211.652438,1009.911210,67.131903,-10.706702,55.560000
4219.706373,1008.619509,67.100345,-10.821641,55.680000
4227.756522,1007.314018,67.068808,-10.936526,55.800000
4235.802887,1005.994744,67.037292,-11.051359,55.920000
4243.845472,1004.661694,67.005796,-11.166139,56.040000
4251.884279,1003.314873,66.974321,-11.280865,56.160000
4259.919310,1001.954289,66.942866,-11.395539,56.280000
4267.950568,1000.579946,66.911431,-11.510160,56.400000
4275.978054,999.191852,66.880016,-11.624728,56.520000
4284.001772,997.790014,66.848621,-11.739242,56.640000
4292.021724,996.374436,66.817246,-11.853705,56.760000
4300.037912,994.945127,66.785891,-11.968114,56.880000
4308.050339,993.502091,66.754556,-12.082470,57.000000
4316.059007,992.045336,66.723240,-12.196774,57.120000
4324.063917,990.574867,66.691943,-12.311025,57.240000
4332.065074,989.090692,66.660666,-12.425223,57.360000
4340.062478,987.592816,66.629408,-12.539369,57.480000
4348.056132,986.081246,66.598169,-12.653462,57.600000
4356.046039,984.555987,66.566949,-12.767502,57.720000
4364.032201,983.017047,66.535748,-12.881489,57.840000
4372.014620,981.464432,66.504566,-12.995424,57.960000
4379.993298,979.898147,66.473402,-13.109307,58.080000
4387.968237,978.318200,66.442257,-13.223136,58.200000
4395.939440,976.724597,66.411130,-13.336913,58.320000
4403.906909,975.117343,66.380022,-13.450638,58.440000
4411.870646,973.496446,66.348931,-13.564310,58.560000
4419.830653,971.861911,66.317859,-13.677930,58.680000
4427.786933,970.213745,66.286805,-13.791497,58.800000
4435.739487,968.551954,66.255769,-13.905011,58.920000
4443.688318,966.876544,66.224750,-14.018473,59.040000
4451.633428,965.187522,66.193749,-14.131883,59.160000
4459.574819,963.484894,66.162766,-14.245240,59.280000
4467.512492,961.768667,66.131800,-14.358545,59.400000
4475.446451,960.038846,66.100851,-14.471797,59.520000
4483.376697,958.295438,66.069920,-14.584997,59.640000
4491.303233,956.538449,66.039006,-14.698145,59.760000
4499.226060,954.767885,66.008109,-14.811240,59.880000
