xpoints,vpoints,tpoints
4.966899,-2.823336,7.440000
4.759078,-7.469471,7.480000
4.380041,-11.324740,7.520000
3.866886,-14.159100,7.560000
3.260793,-15.991869,7.600000
2.598401,-17.013832,7.640000
1.907057,-17.482768,7.680000
1.203888,-17.641126,7.720000
0.497449,-17.669999,7.760000
-0.209385,-17.670838,7.800000
-0.916121,-17.660898,7.840000
-1.621262,-17.572862,7.880000
-2.318951,-17.256959,7.920000
-2.995848,-16.492082,7.960000
-3.628838,-15.018840,8.000000
-4.184731,-12.607088,8.040000
-4.623347,-9.155264,8.080000
-4.904709,-4.786950,8.120000
-4.998974,0.118523,8.160000
-4.895377,5.010141,8.200000
-4.605737,9.341518,8.240000
-4.160608,12.744580,8.280000
-3.600192,15.107949,8.320000
-2.964460,16.541727,8.360000
-2.286159,17.279509,8.400000
-1.587909,17.580077,8.440000
-0.882632,17.661655,8.480000
-0.175904,17.670229,8.520000
0.530904,17.669118,8.560000
1.237260,17.637061,8.600000
1.940095,17.468679,8.640000
2.630507,16.979419,8.680000
3.290907,15.924821,8.720000
3.893465,14.048169,8.760000
4.401184,11.164435,8.800000
4.772861,7.264840,8.840000
4.971849,2.591813,8.880000
4.976112,-2.379755,8.920000
4.785164,-7.076651,8.960000
4.420225,-11.016308,9.000000
3.917515,-13.945100,9.040000
3.318239,-15.862105,9.080000
2.659702,-16.946935,9.120000
1.970173,-17.455181,9.160000
1.267661,-17.633051,9.200000
0.561388,-17.668214,9.240000
-0.145393,-17.669613,9.280000
-0.852110,-17.662159,9.320000
-1.557498,-17.586176,9.360000
-2.256230,-17.299143,9.400000
-2.935760,-16.585527,9.440000
-3.573915,-15.187241,9.480000
-4.138354,-12.867773,9.520000
-4.589302,-9.509491,9.560000
-4.886377,-5.212789,9.600000
-4.998405,-0.335351,9.640000
-4.912638,4.581065,9.680000
-4.638891,8.981721,9.720000
-4.206340,12.477331,9.760000
-3.654731,14.933179,9.800000
-3.024401,16.442810,9.840000
-2.348930,17.232953,9.880000
-1.651878,17.563347,9.920000
-0.946972,17.657616,9.960000
-0.240329,17.668950,10.000000
0.466432,17.668327,10.040000
1.172844,17.642207,10.080000
1.876209,17.492814,10.120000
2.568288,17.042367,10.160000
3.232380,16.050463,10.200000
3.841599,14.258604,10.240000
4.359650,11.470957,10.280000
4.745403,7.658594,10.320000
4.961372,3.039922,10.360000
4.983821,-1.927495,10.400000
4.810168,-6.671763,10.440000
4.459836,-10.694886,10.480000
3.968069,-13.719503,10.520000
3.376022,-15.723517,10.560000
2.721630,-16.874298,10.600000
2.034091,-17.424502,10.640000
1.332320,-17.623741,10.680000
0.626239,-17.666198,10.720000
-0.080485,-17.668374,10.760000
-0.787177,-17.662941,10.800000
-1.492773,-17.597982,10.840000
-2.192461,-17.338398,10.880000
-2.874476,-16.674556,10.920000
-3.517596,-15.350224,10.960000
-4.090364,-13.123276,11.000000
-4.553472,-9.860663,11.040000
-4.866215,-5.639639,11.080000
-4.996147,-0.795318,11.120000
-4.928546,4.141439,11.160000
-4.671171,8.609007,11.200000
-4.251718,12.197359,11.240000
-3.709387,14.747854,11.280000
-3.084821,16.336400,11.320000
-2.412419,17.181891,11.360000
-1.716696,17.544447,11.400000
-1.012213,17.652893,11.440000
-0.305668,17.667628,11.480000
0.401044,17.667386,11.520000
1.107494,17.646454,11.560000
1.811329,17.514794,11.600000
2.504958,17.101626,11.640000
3.172565,16.171036,11.680000
3.788228,14.463408,11.720000
4.316399,11.772879,11.760000
4.716098,8.050830,11.800000
4.949081,3.491269,11.840000
4.989948,-1.466911,11.880000
4.834004,-6.254849,11.920000
4.498794,-10.360213,11.960000
4.018481,-13.481862,12.000000
3.434094,-15.575618,12.040000
2.784157,-16.795507,12.080000
2.098796,-17.390436,12.120000
1.397859,-17.613026,12.160000
0.692001,-17.663884,12.200000
-0.014663,-17.667129,12.240000
-0.721322,-17.663298,12.280000
-1.427092,-17.608347,12.320000
-2.127650,-17.374767,12.360000
-2.812004,-16.759136,12.400000
-3.459885,-15.507624,12.440000
-4.040754,-13.373250,12.480000
-4.515833,-10.208258,12.520000
-4.844175,-6.066905,12.560000
-4.992130,-1.260883,12.600000
-4.943019,3.691491,12.640000
-4.702490,8.223272,12.680000
-4.296665,11.904297,12.720000
-3.764101,14.551489,12.760000
-3.145681,16.222029,12.800000
-2.476602,17.125952,12.840000
-1.782352,17.523137,12.880000
-1.078354,17.647364,12.920000
-0.371922,17.666236,12.960000
0.334741,17.666329,13.000000
1.041211,17.649869,13.040000
1.745460,17.534683,13.080000
2.440524,17.157216,13.120000
3.111469,16.286455,13.160000
3.733350,14.662335,13.200000
4.271417,12.069765,13.240000
4.684914,8.440968,13.280000
4.934915,3.945272,13.320000
4.994414,-0.998402,13.360000
4.856583,-5.825989,13.400000
4.537013,-10.012050,13.440000
4.068682,-13.231732,13.480000
3.492403,-15.417908,13.520000
2.847249,-16.710125,13.560000
2.164271,-17.352666,13.600000
1.464271,-17.600718,13.640000
0.758673,-17.661196,13.680000
0.052073,-17.665884,13.720000
-0.654548,-17.663287,13.760000
-1.360459,-17.617346,13.800000
-2.061804,-17.408306,13.840000
-2.748350,-16.839251,13.880000
-3.400786,-15.659290,13.920000
-3.989520,-13.617361,13.960000
-4.476363,-10.551759,14.000000
-4.820212,-6.493974,14.040000
-4.986286,-1.731513,14.080000
-4.955970,3.231493,14.120000
-4.732758,7.824447,14.160000
-4.341102,11.597793,14.200000
-3.818809,14.343591,14.240000
-3.206937,16.099206,14.280000
-2.541455,17.064745,14.320000
-1.848833,17.499156,14.360000
-1.145390,17.640891,14.400000
-0.439088,17.664736,14.440000
0.267524,17.665190,14.480000
0.973999,17.652522,14.520000
1.678607,17.552557,14.560000
2.374995,17.209171,14.600000
3.049098,16.396654,14.640000
3.676968,14.855158,14.680000
4.224694,12.361192,14.720000
4.651818,8.828423,14.760000
4.918821,4.401320,14.800000
4.997142,-0.522412,14.840000
4.877817,-5.385310,14.880000
4.574405,-9.650185,14.920000
4.118597,-12.968673,14.960000
3.550896,-15.249875,15.000000
2.910873,-16.617691,15.040000
2.230497,-17.310853,15.080000
1.531548,-17.586612,15.120000
0.826251,-17.658043,15.160000
0.119723,-17.664637,15.200000
-0.586857,-17.662961,15.240000
-1.292878,-17.625058,15.280000
-1.994930,-17.439078,15.320000
-2.683524,-16.914899,15.360000
-3.340306,-15.805094,15.400000
-3.936659,-13.855294,15.440000
-4.435043,-10.890652,15.480000
-4.794284,-6.920218,15.520000
-4.978547,-2.206639,15.560000
-4.967315,2.761767,15.600000
-4.761886,7.412503,15.640000
-4.384944,11.277512,15.680000
-3.873445,14.123662,15.720000
-3.268543,15.967425,15.760000
-2.606950,16.997856,15.800000
-1.916127,17.472221,15.840000
-1.213316,17.633323,15.880000
-0.507167,17.663081,15.920000
0.199393,17.663995,15.960000
0.905860,17.654486,16.000000
1.610778,17.568494,16.040000
2.308379,17.257534,16.080000
2.985463,16.501584,16.120000
3.619086,15.041668,16.160000
4.176220,12.646745,16.200000
4.616781,9.212605,16.240000
4.900743,4.858773,16.280000
4.998055,-0.039428,16.320000
4.897614,-4.932984,16.360000
4.610881,-9.274440,16.400000
4.168149,-12.692254,16.440000
3.609514,-15.070995,16.480000
2.974990,-16.517727,16.520000
2.297453,-17.264635,16.560000
1.599681,-17.570484,16.600000
0.894735,-17.654324,16.640000
0.188286,-17.663378,16.680000
-0.518249,-17.662375,16.720000
-1.224353,-17.631566,16.760000
-1.927037,-17.467157,16.800000
-2.617535,-16.986095,16.840000
-3.278453,-15.944924,16.880000
-3.882171,-14.086749,16.920000
-4.391857,-11.224432,16.960000
-4.766350,-7.344994,17.000000
-4.968847,-2.685654,17.040000
-4.976967,2.282678,17.080000
-4.789778,6.987453,17.120000
-4.428105,10.943141,17.160000
-3.927939,13.891204,17.200000
-3.330450,15.826162,17.240000
-2.673058,16.924846,17.280000
-1.984218,17.442029,17.320000
-1.282127,17.624490,17.360000
-0.576158,17.661214,17.400000
0.130348,17.662770,17.440000
0.836798,17.655833,17.480000
1.541976,17.582584,17.520000
2.240685,17.302365,17.560000
2.920572,16.601215,17.600000
3.559710,15.221678,17.640000
4.125991,12.926030,17.680000
4.579777,9.592925,17.720000
4.880630,5.316970,17.760000
4.997076,0.450019,17.800000
4.915883,-4.469230,17.840000
4.646347,-8.884670,17.880000
4.217255,-12.402055,17.920000
3.668195,-14.880734,17.960000
3.039560,-16.409730,18.000000
2.365117,-17.213627,18.040000
1.668660,-17.552086,18.080000
0.964120,-17.649919,18.120000
0.257762,-17.662089,18.160000
-0.448725,-17.661578,18.200000
-1.154889,-17.636957,18.240000
-1.858130,-17.492628,18.280000
-2.550394,-17.052868,18.320000
-3.215236,-16.078688,18.360000
-3.826057,-14.311446,18.400000
-4.346791,-11.552600,18.440000
-4.736375,-7.767650,18.480000
-4.957124,-3.167917,18.520000
-4.984842,1.794646,18.560000
-4.816340,6.549355,18.600000
-4.470494,10.594394,18.640000
-3.982216,13.645722,18.680000
-3.392604,15.674876,18.720000
-2.739745,16.845253,18.760000
-2.053090,17.408252,18.800000
-1.351817,17.614204,18.840000
-0.646058,17.659064,18.880000
0.060390,17.661530,18.920000
0.766813,17.656636,18.960000
1.472209,17.594918,19.000000
2.171922,17.343732,19.040000
2.854437,16.695535,19.080000
3.498846,15.395020,19.120000
4.074001,13.198664,19.160000
4.540783,9.968792,19.200000
4.858433,5.775228,19.240000
4.994130,0.945352,19.280000
4.932530,-3.994323,19.320000
4.680706,-8.480769,19.360000
4.265831,-12.097671,19.400000
3.726874,-14.678551,19.440000
3.104538,-16.293177,19.480000
2.433463,-17.157418,19.520000
1.738473,-17.531153,19.560000
1.034403,-17.644697,19.600000
0.328151,-17.660744,19.640000
-0.378288,-17.660618,19.680000
-1.084489,-17.641319,19.720000
-1.788219,-17.515583,19.760000
-2.482110,-17.115263,19.800000
-3.150665,-16.206317,19.840000
-3.768322,-14.529128,19.880000
-4.299834,-11.874673,19.920000
-4.704322,-8.187523,19.960000
