xpoints,vpoints,tpoints
-2.963080,-1.398454,8.600000
-2.997883,-0.335585,8.640000
-2.989733,0.741606,8.680000
-2.938976,1.787316,8.720000
-2.847731,2.759679,8.760000
-2.719629,3.625631,8.800000
-2.559392,4.363941,8.840000
-2.372339,4.966009,8.880000
-2.163897,5.434673,8.920000
-1.939191,5.781672,8.960000
-1.702754,6.024537,9.000000
-1.458347,6.183575,9.040000
-1.208911,6.279349,9.080000
-0.956588,6.330836,9.120000
-0.702816,6.354223,9.160000
-0.448453,6.362226,9.200000
-0.193922,6.363759,9.240000
0.060630,6.363814,9.280000
0.315179,6.363427,9.320000
0.569662,6.359677,9.360000
0.823819,6.345695,9.400000
1.077039,6.310732,9.440000
1.328207,6.240359,9.480000
1.575562,6.116948,9.520000
1.816590,5.920578,9.560000
2.047958,5.630535,9.600000
2.265522,5.227484,9.640000
2.464441,4.696259,9.680000
2.639401,4.028991,9.720000
2.784968,3.228037,9.760000
2.896046,2.307978,9.800000
2.968371,1.295918,9.840000
2.998990,0.229623,9.880000
2.986608,-0.846479,9.920000
2.931752,-1.886722,9.960000
2.836703,-2.849914,10.000000
2.705221,-3.704056,10.040000
2.542108,-4.429157,10.080000
2.352716,-5.017822,10.120000
2.142457,-5.473891,10.160000
1.916411,-5.809814,10.200000
1.679037,-6.043521,10.240000
1.434020,-6.195445,10.280000
1.184218,-6.286065,10.320000
0.931701,-6.334126,10.360000
0.677842,-6.355498,10.400000
0.423450,-6.362534,10.440000
0.168915,-6.363765,10.480000
-0.085637,-6.363795,10.520000
-0.340184,-6.363271,10.560000
-0.594650,-6.358883,10.600000
-0.848748,-6.343378,10.640000
-1.101825,-6.305633,10.680000
-1.352707,-6.230877,10.720000
-1.599564,-6.101208,10.760000
-1.839804,-5.896551,10.800000
-2.070011,-5.596221,10.840000
-2.285968,-5.181160,10.880000
-2.482773,-4.636777,10.920000
-2.655084,-3.956088,10.960000
-2.797480,-3.142586,11.000000
-2.904921,-2.212099,11.040000
-2.973256,-1.192899,11.080000
-2.999679,-0.123612,11.120000
-2.983073,0.950955,11.160000
-2.924142,1.985333,11.200000
-2.825328,2.939048,11.240000
-2.690514,3.781191,11.280000
-2.524579,4.493018,11.320000
-2.332901,5.068326,11.360000
-2.120875,5.511929,11.400000
-1.893532,5.836955,11.440000
-1.655258,6.061707,11.480000
-1.409659,6.206720,11.520000
-1.159511,6.292369,11.560000
-0.906812,6.337160,11.600000
-0.652874,6.356638,11.640000
-0.398457,6.362789,11.680000
-0.143918,6.363763,11.720000
0.110634,6.363774,11.760000
0.365177,6.363081,11.800000
0.619624,6.357986,11.840000
0.873658,6.340852,11.880000
1.126580,6.300182,11.920000
1.377158,6.220872,11.960000
1.623493,6.084753,12.000000
1.862911,5.871612,12.040000
2.091918,5.560812,12.080000
2.306220,5.133602,12.120000
2.500861,4.575999,12.160000
2.670472,3.881928,12.200000
2.809647,3.056035,12.240000
2.913415,2.115399,12.280000
2.977733,1.089438,12.320000
2.999952,0.017598,12.360000
2.979130,-1.054994,12.400000
2.916149,-2.083114,12.440000
2.813610,-3.027056,12.480000
2.675513,-3.857024,12.520000
2.506810,-4.555526,12.560000
2.312899,-5.117530,12.600000
2.099156,-5.548802,12.640000
1.870558,-5.863116,12.680000
1.631420,-6.079117,12.720000
1.385265,-6.217419,12.760000
1.134791,-6.298280,12.800000
0.881923,-6.339952,12.840000
0.627913,-6.357652,12.880000
0.373474,-6.362997,12.920000
0.118932,-6.363754,12.960000
-0.135619,-6.363748,13.000000
-0.390158,-6.362851,13.040000
-0.644583,-6.356976,13.080000
-0.898545,-6.338102,13.120000
-1.151301,-6.294364,13.160000
-1.401559,-6.210325,13.200000
-1.647345,-6.067563,13.240000
-1.885909,-5.845741,13.280000
-2.113674,-5.524294,13.320000
-2.326274,-5.084804,13.360000
-2.518699,-4.513924,13.400000
-2.685559,-3.806520,13.440000
-2.821468,-2.968407,13.480000
-2.921523,-2.017912,13.520000
-2.981802,-0.985576,13.560000
-2.999809,0.088377,13.600000
-2.974781,1.158553,13.640000
-2.907778,2.180033,13.680000
-2.801553,3.113917,13.720000
-2.660223,3.931548,13.760000
-2.488805,4.616682,13.800000
-2.292715,5.165448,13.840000
-2.077304,5.584529,13.880000
-1.847493,5.888317,13.920000
-1.607525,6.095771,13.960000
-1.360841,6.227562,14.000000
-1.110060,6.303813,14.040000
-0.857035,6.342515,14.080000
-0.602959,6.358549,14.120000
-0.348501,6.363164,14.160000
-0.093957,6.363741,14.200000
0.160593,6.363718,14.240000
0.415128,6.362577,14.280000
0.669527,6.355845,14.320000
0.923411,6.335117,14.360000
1.175988,6.288162,14.400000
1.425905,6.199219,14.440000
1.671118,6.049621,14.480000
1.908793,5.818921,14.520000
2.135275,5.486652,14.560000
2.346126,5.034756,14.600000
2.536284,4.450554,14.640000
2.700341,3.729879,14.680000
2.832938,2.879727,14.720000
2.929244,1.919673,14.760000
2.985460,0.881356,14.800000
2.999251,-0.194267,14.840000
2.970029,-1.261592,14.880000
2.899032,-2.276057,14.920000
2.789164,-3.199610,14.960000
2.644651,-4.004753,15.000000
2.470571,-4.676491,15.040000
2.272354,-5.212090,15.080000
2.055324,-5.619127,15.120000
1.824342,-5.912578,15.160000
1.583577,-6.111690,15.200000
1.336389,-6.237168,15.240000
1.085318,-6.308984,15.280000
0.832147,-6.344861,15.320000
0.578012,-6.359340,15.360000
0.323538,-6.363296,15.400000
0.068993,-6.363725,15.440000
-0.185556,-6.363680,15.480000
-0.440085,-6.362252,15.520000
-0.694455,-6.354583,15.560000
-0.948253,-6.331884,15.600000
-1.200639,-6.281562,15.640000
-1.450197,-6.187536,15.680000
-1.694808,-6.030906,15.720000
-1.931560,-5.791135,15.760000
-2.156716,-5.447872,15.800000
-2.365769,-4.983451,15.840000
-2.553610,-4.385891,15.880000
-2.714814,-3.652016,15.920000
-2.844053,-2.790019,15.960000
-2.936575,-1.820718,16.000000
-2.988708,-0.776820,16.040000
-2.998277,0.300030,16.080000
-2.964876,1.364071,16.120000
-2.889915,2.371156,16.160000
-2.776446,3.284116,16.200000
-2.628800,4.076633,16.240000
-2.452113,4.734956,16.280000
-2.251822,5.257469,16.320000
-2.033220,5.652614,16.360000
-1.801108,5.935921,16.400000
-1.559578,6.126895,16.440000
-1.311911,6.246256,16.480000
-1.060567,6.313811,16.520000
-0.807262,6.347003,16.560000
-0.553074,6.360032,16.600000
-0.298586,6.363396,16.640000
-0.044041,6.363708,16.680000
0.210507,6.363631,16.720000
0.465029,6.361871,16.760000
0.719367,6.353180,16.800000
0.973071,6.328390,16.840000
1.225252,6.274547,16.880000
1.474430,6.175258,16.920000
1.718413,6.011400,16.960000
1.954206,5.762364,17.000000
2.177994,5.407941,17.040000
2.385201,4.930883,17.080000
2.570672,4.319938,17.120000
2.728973,3.572946,17.160000
2.854809,2.699312,17.200000
2.943513,1.721083,17.240000
2.991543,0.672011,17.280000
2.996890,-0.405620,17.320000
2.959325,-1.465952,17.360000
2.880431,-2.465299,17.400000
2.763405,-3.367417,17.440000
2.612678,-4.147182,17.480000
2.433437,-4.792081,17.520000
2.231124,-5.301599,17.560000
2.010996,-5.685008,17.600000
1.777794,-5.958366,17.640000
1.535532,-6.141406,17.680000
1.287409,-6.254843,17.720000
1.035810,-6.318308,17.760000
0.782380,-6.348954,17.800000
0.528144,-6.360633,17.840000
0.273645,-6.363470,17.880000
0.019099,-6.363691,17.920000
-0.235448,-6.363570,17.960000
-0.489962,-6.361426,18.000000
-0.744262,-6.351625,18.040000
-0.997864,-6.324621,18.080000
-1.249826,-6.267101,18.120000
-1.498604,-6.162367,18.160000
-1.741929,-5.991086,18.200000
-1.976727,-5.732592,18.240000
-2.199103,-5.366846,18.280000
-2.404415,-4.877046,18.320000
-2.587465,-4.252700,18.360000
-2.742813,-3.492687,18.400000
-2.865203,-2.607631,18.440000
-2.950057,-1.620806,18.480000
-2.993967,-0.566972,18.520000
-2.995090,0.510996,18.560000
-2.953378,1.567196,18.600000
-2.870585,2.558457,18.640000
-2.750046,3.449497,18.680000
-2.596289,4.216395,18.720000
-2.414548,4.847875,18.760000
-2.210264,5.344494,18.800000
-1.988657,5.716330,18.840000
-1.754404,5.979932,18.880000
-1.511441,6.155244,18.920000
-1.262886,6.262950,18.960000
-1.011046,6.322490,19.000000
-0.757502,6.350725,19.040000
-0.503223,6.361153,19.080000
-0.248715,6.363523,19.120000
0.005831,6.363673,19.160000
0.260377,6.363492,19.200000
0.514881,6.360912,19.240000
0.769140,6.349910,19.280000
1.022631,6.320564,19.320000
1.274360,6.259208,19.360000
1.522715,6.148845,19.400000
1.765354,5.969943,19.440000
1.999120,5.701802,19.480000
2.220040,5.324574,19.520000
2.423408,4.821935,19.560000
2.603985,4.184180,19.600000
2.756330,3.411253,19.640000
2.875231,2.515006,19.680000
2.956204,1.519924,19.720000
2.995977,0.461746,19.760000
2.992878,-0.616113,19.800000
2.947039,-1.667765,19.840000
2.860380,-2.650604,19.880000
2.736373,-3.530339,19.920000
2.579639,-4.284269,19.960000
