x,y,vx,vy,t
0.000000,0.000000,86.602540,50.000000,0.000000
17.320009,9.803716,86.597548,48.037174,0.200000
34.639019,19.214877,86.592557,46.074462,0.400000
51.957032,28.233508,86.587565,44.111862,0.600000
69.274045,36.859630,86.582574,42.149376,0.800000
86.590061,45.093266,86.577583,40.187003,1.000000
103.905079,52.934439,86.572593,38.224743,1.200000
121.219098,60.383171,86.567602,36.262596,1.400000
138.532120,67.439485,86.562612,34.300562,1.600000
155.844143,74.103403,86.557623,32.338642,1.800000
173.155169,80.374949,86.552633,30.376834,2.000000
190.465197,86.254144,86.547644,28.415140,2.200000
207.774226,91.741012,86.542655,26.453558,2.400000
225.082259,96.835575,86.537667,24.492090,2.600000
242.389293,101.537856,86.532678,22.530735,2.800000
259.695330,105.847877,86.527690,20.569492,3.000000
277.000369,109.765660,86.522703,18.608363,3.200000
294.304411,113.291229,86.517715,16.647347,3.400000
311.607455,116.424606,86.512728,14.686444,3.600000
328.909502,119.165814,86.507741,12.725654,3.800000
346.210552,121.514876,86.502755,10.764977,4.000000
363.510604,123.471813,86.497769,8.804413,4.200000
380.809659,125.036648,86.492783,6.843962,4.400000
398.107717,126.209405,86.487797,4.883624,4.600000
415.404778,126.990105,86.482811,2.923399,4.800000
432.700842,127.378772,86.477826,0.963287,5.000000
449.995909,127.375427,86.472842,-0.996712,5.200000
467.289979,126.980094,86.467857,-2.956598,5.400000
484.583052,126.192795,86.462873,-4.916372,5.600000
501.875128,125.013553,86.457889,-6.876032,5.800000
519.166207,123.442390,86.452905,-8.835579,6.000000
536.456290,121.479329,86.447922,-10.795013,6.200000
553.745376,119.124393,86.442939,-12.754334,6.400000
571.033465,116.377603,86.437956,-14.713543,6.600000
588.320558,113.238983,86.432973,-16.672638,6.800000
605.606655,109.708555,86.427991,-18.631620,7.000000
622.891755,105.786342,86.423009,-20.590490,7.200000
640.175858,101.472367,86.418027,-22.549247,7.400000
657.458966,96.766651,86.413046,-24.507890,7.600000
674.741077,91.669218,86.408065,-26.466421,7.800000
692.022192,86.180090,86.403084,-28.424839,8.000000
709.302310,80.299290,86.398104,-30.383144,8.200000
726.581433,74.026840,86.393123,-32.341336,8.400000
743.859560,67.362763,86.388143,-34.299415,8.600000
761.136690,60.307082,86.383164,-36.257382,8.800000
778.412825,52.859818,86.378184,-38.215235,9.000000
795.687964,45.020995,86.373205,-40.172976,9.200000
812.962107,36.790635,86.368227,-42.130604,9.400000
830.235255,28.168761,86.363248,-44.088119,9.600000
847.507407,19.155395,86.358270,-46.045521,9.800000
864.778563,9.750560,86.353292,-48.002810,10.000000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
882.048724,-0.045721,86.348314,-49.959987,10.200000
